"","ID","Description","Count","GeneRatio","geneID"
"GO:0000734","GO:0000734","gene conversion at mating-type locus, DNA repair synthesis",0,"0/901",""
"GO:0000742","GO:0000742","karyogamy involved in conjugation with cellular fusion",0,"0/901",""
"GO:0000743","GO:0000743","nuclear migration involved in conjugation with cellular fusion",0,"0/901",""
"GO:0000752","GO:0000752","agglutination involved in conjugation with cellular fusion",0,"0/901",""
"GO:0002077","GO:0002077","acrosome matrix dispersal",0,"0/901",""
"GO:0003006","GO:0003006","developmental process involved in reproduction",45,"45/901","CYP26B1/SPATA20/BAK1/PRDM1/ATP2B4/ASPM/TP63/HOXA9/ADCYAP1R1/PAFAH1B3/PGR/TFAP2C/ICAM1/PDGFB/REC8/PABPC1L/RETN/ASF1B/WNT2/TGFBR1/NDP/BMP4/E2F8/RARA/NKX2-1/PAQR5/ARID5B/BMP6/CABYR/NPM2/TIPARP/C9orf24/AXL/FOXA3/LDOC1/CADM1/SOCS3/NR2F2/EPOR/GJB5/SYCP2/SRC/SERPINB5/ETV5/HOXA10"
"GO:0007117","GO:0007117","budding cell bud growth",0,"0/901",""
"GO:0007300","GO:0007300","ovarian nurse cell to oocyte transport",0,"0/901",""
"GO:0007316","GO:0007316","pole plasm RNA localization",0,"0/901",""
"GO:0007318","GO:0007318","pole plasm protein localization",0,"0/901",""
"GO:0007340","GO:0007340","acrosome reaction",2,"2/901","PLA2G10/CACNA1H"
"GO:0007343","GO:0007343","egg activation",0,"0/901",""
"GO:0007344","GO:0007344","pronuclear fusion",0,"0/901",""
"GO:0007534","GO:0007534","gene conversion at mating-type locus",0,"0/901",""
"GO:0007543","GO:0007543","sex determination, somatic-gonadal interaction",0,"0/901",""
"GO:0007566","GO:0007566","embryo implantation",4,"4/901","TRO/ARHGDIB/SCGB1A1/DDR1"
"GO:0009566","GO:0009566","fertilization",9,"9/901","PLA2G10/HOXA9/REC8/NPM2/IGSF8/NR2F2/SYCP2/CACNA1H/HOXA10"
"GO:0009846","GO:0009846","pollen germination",0,"0/901",""
"GO:0009856","GO:0009856","pollination",0,"0/901",""
"GO:0009859","GO:0009859","pollen hydration",0,"0/901",""
"GO:0009865","GO:0009865","pollen tube adhesion",0,"0/901",""
"GO:0009875","GO:0009875","pollen-pistil interaction",0,"0/901",""
"GO:0009876","GO:0009876","pollen adhesion",0,"0/901",""
"GO:0010069","GO:0010069","zygote asymmetric cytokinesis in embryo sac",0,"0/901",""
"GO:0010183","GO:0010183","pollen tube guidance",0,"0/901",""
"GO:0010344","GO:0010344","seed oilbody biogenesis",0,"0/901",""
"GO:0010483","GO:0010483","pollen tube reception",0,"0/901",""
"GO:0010588","GO:0010588","cotyledon vascular tissue pattern formation",0,"0/901",""
"GO:0010708","GO:0010708","heteroduplex formation involved in gene conversion at mating-type locus",0,"0/901",""
"GO:0018985","GO:0018985","pronuclear envelope synthesis",0,"0/901",""
"GO:0022413","GO:0022413","reproductive process in single-celled organism",0,"0/901",""
"GO:0022602","GO:0022602","ovulation cycle process",3,"3/901","PGR/RETN/SRC"
"GO:0030709","GO:0030709","border follicle cell delamination",0,"0/901",""
"GO:0031292","GO:0031292","gene conversion at mating-type locus, DNA double-strand break processing",0,"0/901",""
"GO:0032219","GO:0032219","cell wall macromolecule catabolic process involved in cytogamy",0,"0/901",""
"GO:0032220","GO:0032220","plasma membrane fusion involved in cytogamy",0,"0/901",""
"GO:0034624","GO:0034624","DNA recombinase assembly involved in gene conversion at mating-type locus",0,"0/901",""
"GO:0034636","GO:0034636","strand invasion involved in gene conversion at mating-type locus",0,"0/901",""
"GO:0035036","GO:0035036","sperm-egg recognition",0,"0/901",""
"GO:0035037","GO:0035037","sperm entry",0,"0/901",""
"GO:0035038","GO:0035038","female pronucleus assembly",0,"0/901",""
"GO:0035039","GO:0035039","male pronucleus assembly",0,"0/901",""
"GO:0035040","GO:0035040","sperm nuclear envelope removal",0,"0/901",""
"GO:0035041","GO:0035041","sperm chromatin decondensation",0,"0/901",""
"GO:0035042","GO:0035042","fertilization, exchange of chromosomal proteins",0,"0/901",""
"GO:0035044","GO:0035044","sperm aster formation",0,"0/901",""
"GO:0035046","GO:0035046","pronuclear migration",0,"0/901",""
"GO:0035471","GO:0035471","luteinizing hormone signaling pathway involved in ovarian follicle development",0,"0/901",""
"GO:0042628","GO:0042628","mating plug formation",0,"0/901",""
"GO:0043093","GO:0043093","FtsZ-dependent cytokinesis",0,"0/901",""
"GO:0044703","GO:0044703","multi-organism reproductive process",50,"50/901","CYP26B1/SPATA20/TEAD3/MAPK8IP2/PRDM1/ATP2B4/ASPM/TRO/PLA2G10/TP63/HOXA9/ADCYAP1R1/PAFAH1B3/PGR/REC8/PABPC1L/ASF1B/TGFBR1/ARHGDIB/TTK/BMP4/FOSB/TOP2A/RARA/PPP1R1B/HAVCR2/PAQR5/SCGB1A1/CABYR/NPM2/ITGA5/IGSF8/C9orf24/AXL/FOXA3/LDOC1/CADM1/ABAT/ADRA2C/NR2F2/EPOR/SLC38A3/SYCP2/CACNA1H/SRC/DDO/DDR1/ETV5/SELENOP/HOXA10"
"GO:0045729","GO:0045729","respiratory burst at fertilization",0,"0/901",""
"GO:0046595","GO:0046595","establishment of pole plasm mRNA localization",0,"0/901",""
"GO:0048359","GO:0048359","mucilage metabolic process involved in seed coat development",0,"0/901",""
"GO:0048497","GO:0048497","maintenance of floral organ identity",0,"0/901",""
"GO:0048544","GO:0048544","recognition of pollen",0,"0/901",""
"GO:0048573","GO:0048573","photoperiodism, flowering",0,"0/901",""
"GO:0048609","GO:0048609","multicellular organismal reproductive process",37,"37/901","CYP26B1/SPATA20/MAPK8IP2/PRDM1/ATP2B4/ASPM/TP63/HOXA9/ADCYAP1R1/PAFAH1B3/PGR/REC8/PABPC1L/RETN/ASF1B/TGFBR1/TTK/BMP4/TOP2A/RARA/PPP1R1B/HAVCR2/PAQR5/CABYR/NPM2/C9orf24/AXL/FOXA3/LDOC1/CADM1/NR2F2/EPOR/SYCP2/SRC/DDO/ETV5/HOXA10"
"GO:0051037","GO:0051037","regulation of transcription involved in meiotic cell cycle",0,"0/901",""
"GO:0051321","GO:0051321","meiotic cell cycle",12,"12/901","CYP26B1/TUBG2/ASPM/REC8/TTK/PKMYT1/TOP2A/P3H4/CDC25C/NPM2/MSX1/SYCP2"
"GO:0060011","GO:0060011","Sertoli cell proliferation",0,"0/901",""
"GO:0060466","GO:0060466","activation of meiosis involved in egg activation",0,"0/901",""
"GO:0060468","GO:0060468","prevention of polyspermy",0,"0/901",""
"GO:0060469","GO:0060469","positive regulation of transcription involved in egg activation",0,"0/901",""
"GO:0060470","GO:0060470","positive regulation of cytosolic calcium ion concentration involved in egg activation",0,"0/901",""
"GO:0060471","GO:0060471","cortical granule exocytosis",0,"0/901",""
"GO:0060474","GO:0060474","positive regulation of flagellated sperm motility involved in capacitation",0,"0/901",""
"GO:0060475","GO:0060475","positive regulation of actin filament polymerization involved in acrosome reaction",0,"0/901",""
"GO:0060476","GO:0060476","protein localization involved in acrosome reaction",0,"0/901",""
"GO:0060478","GO:0060478","acrosomal vesicle exocytosis",0,"0/901",""
"GO:0060518","GO:0060518","cell migration involved in prostatic bud elongation",0,"0/901",""
"GO:0060519","GO:0060519","cell adhesion involved in prostatic bud elongation",0,"0/901",""
"GO:0060673","GO:0060673","cell-cell signaling involved in placenta development",0,"0/901",""
"GO:0060710","GO:0060710","chorio-allantoic fusion",0,"0/901",""
"GO:0060722","GO:0060722","cell proliferation involved in embryonic placenta development",0,"0/901",""
"GO:0060738","GO:0060738","epithelial-mesenchymal signaling involved in prostate gland development",0,"0/901",""
"GO:0060739","GO:0060739","mesenchymal-epithelial cell signaling involved in prostate gland development",0,"0/901",""
"GO:0060767","GO:0060767","epithelial cell proliferation involved in prostate gland development",0,"0/901",""
"GO:0060781","GO:0060781","mesenchymal cell proliferation involved in prostate gland development",0,"0/901",""
"GO:0060783","GO:0060783","mesenchymal smoothened signaling pathway involved in prostate gland development",0,"0/901",""
"GO:0060858","GO:0060858","vesicle-mediated transport involved in floral organ abscission",0,"0/901",""
"GO:0060869","GO:0060869","transmembrane receptor protein serine/threonine kinase signaling pathway involved in floral organ abscission",0,"0/901",""
"GO:0060870","GO:0060870","cell wall disassembly involved in floral organ abscission",0,"0/901",""
"GO:0061450","GO:0061450","trophoblast cell migration",1,"1/901","ARHGDIB"
"GO:0061500","GO:0061500","gene conversion at mating-type locus, termination of copy-synthesis",0,"0/901",""
"GO:0061948","GO:0061948","premature acrosome loss",0,"0/901",""
"GO:0061955","GO:0061955","positive regulation of actin filament depolymerization involved in acrosome reaction",0,"0/901",""
"GO:0070871","GO:0070871","cell wall organization involved in conjugation with cellular fusion",0,"0/901",""
"GO:0071507","GO:0071507","pheromone response MAPK cascade",0,"0/901",""
"GO:0071508","GO:0071508","activation of MAPK activity involved in conjugation with cellular fusion",0,"0/901",""
"GO:0071509","GO:0071509","activation of MAPKK activity involved in conjugation with cellular fusion",0,"0/901",""
"GO:0071510","GO:0071510","activation of MAPKKK activity involved in conjugation with cellular fusion",0,"0/901",""
"GO:0071511","GO:0071511","inactivation of MAPK activity involved in conjugation with cellular fusion",0,"0/901",""
"GO:0072409","GO:0072409","detection of stimulus involved in meiotic cell cycle checkpoint",0,"0/901",""
"GO:0097722","GO:0097722","sperm motility",2,"2/901","ATP2B4/TEKT2"
"GO:0110134","GO:0110134","meiotic drive",0,"0/901",""
"GO:1902064","GO:1902064","regulation of transcription from RNA polymerase II promoter involved in spermatogenesis",0,"0/901",""
"GO:1902397","GO:1902397","detection of stimulus involved in meiotic spindle checkpoint",0,"0/901",""
"GO:1903046","GO:1903046","meiotic cell cycle process",11,"11/901","CYP26B1/TUBG2/ASPM/REC8/TTK/TOP2A/P3H4/CDC25C/NPM2/MSX1/SYCP2"
"GO:1904600","GO:1904600","actin fusion focus assembly",0,"0/901",""
"GO:1990109","GO:1990109","rejection of pollen from other species",0,"0/901",""
"GO:2000241","GO:2000241","regulation of reproductive process",11,"11/901","ASPM/PLA2G10/RETN/ARHGDIB/TTK/BMP4/CDC25C/NPM2/MSX1/CACNA1H/SRC"
"GO:2000242","GO:2000242","negative regulation of reproductive process",3,"3/901","ARHGDIB/TTK/BMP4"
"GO:2000243","GO:2000243","positive regulation of reproductive process",7,"7/901","PLA2G10/RETN/CDC25C/NPM2/MSX1/CACNA1H/SRC"
"GO:0022608","GO:0022608","multicellular organism adhesion",0,"0/901",""
"GO:0044406","GO:0044406","adhesion of symbiont to host",3,"3/901","ICAM1/ACE2/SFTPD"
"GO:0090675","GO:0090675","intermicrovillar adhesion",0,"0/901",""
"GO:0007267","GO:0007267","cell-cell signaling",98,"98/901","NOS2/BAIAP3/SYN1/MAPK8IP2/FUZ/SYT13/NCDN/BTN3A1/RNF19A/KCNQ1/PKP2/GNA15/PTPRU/ASPM/FGFR3/MAOB/PLA2G10/SREBF1/PANX2/TP63/MEF2C/PGR/C1QTNF3/OXCT1/FAT1/ACHE/TFAP2C/EFNB1/PDGFB/TBL1X/KLF5/CCL22/CCL17/PARD6A/RETN/DMPK/PLEKHA4/CAV1/WNT2/RNF43/TCIRG1/ASIC1/LIN7A/PCDHB2/SEMA5A/PLCL1/LRP1/NDP/BMP4/RARA/NKD2/SYBU/LRRC4C/ADRA2A/DIXDC1/FOXO1/DAB2/BMP6/PRKCA/FZD7/RUNX1/CCR5/NSMF/STX3/SMAD3/ADRB2/CTNND2/DLGAP1/KCNS3/PRNP/SYNPO/C1QA/CD34/STX19/LYNX1/TMEM64/SCRIB/GJC1/CADM1/ABAT/ADRA2C/STAC3/PDE6G/BCL9L/MAGI2/KCNJ11/PRKAR1B/GJB5/SLC6A9/SRC/ARC/SCAMP5/SUCNR1/NPTXR/TNF/ETV5/CD24/PCDHB16"
"GO:0021807","GO:0021807","motogenic signaling initiating cell movement in cerebral cortex",0,"0/901",""
"GO:0021837","GO:0021837","motogenic signaling involved in postnatal olfactory bulb interneuron migration",0,"0/901",""
"GO:0021838","GO:0021838","motogenic signaling involved in interneuron migration from the subpallium to the cortex",0,"0/901",""
"GO:0023051","GO:0023051","regulation of signaling",191,"191/901","GCLC/CYP26B1/CASP10/NOS2/BAIAP3/SYN1/MAPK8IP2/RHOBTB2/TENM1/FUZ/SYT13/NCDN/GCLM/BAK1/RNF19A/TIMP2/FLT4/LTBP1/ATP2B4/PTPRU/ABCA7/NGEF/ASPM/FGFR3/MAOB/PLA2G10/SREBF1/TP63/GRAMD4/RGS11/ADCYAP1R1/MEF2C/C1QTNF3/TRAF5/OXCT1/GSTP1/ACHE/PEBP1/FXYD3/ICAM1/TSPAN15/DDT/PDGFB/CD40/TBL1X/GPR143/NFAT5/ZNF423/CCL22/CCL17/KCNN4/RETN/DMPK/PLEKHA4/JAK3/CAV1/TGFBR1/ENG/RNF43/RAB34/IL10RA/TCIRG1/ASIC1/ARHGDIB/CCND3/TTK/LY86/SEMA5A/GHR/PLCL1/SIPA1L2/APOA1/CNRIP1/LRP1/UNC5CL/BMP4/IFI6/RASL11B/AJUBA/LBP/STARD8/SH3BP4/GADD45G/ACE2/RARA/HAVCR2/NKX2-1/UACA/SECTM1/PMAIP1/DUSP10/NKD2/IGFBP3/SYBU/LRRC4C/LYPD6B/PDCD4/ADRA2A/VEGFC/DIXDC1/PIP4K2A/FOXO1/AKR1C2/ADAM17/BANK1/DAB2/BMP6/PLA2R1/PID1/ANGPT1/PRKCA/FZD7/SLA/MPV17L/ATP2B2/AUTS2/RUNX1/ZBTB7B/SHC1/IL6R/ITGA5/GFI1/MSX1/PTPN13/NSMF/PLEKHF1/TMEM100/CHP2/STX3/SMAD3/AXL/ADRB2/CTNND2/DLGAP1/KCNS3/NETO2/PRNP/SYNPO/MAL/RCAN2/NRROS/CD34/TNK1/CLCF1/RNF152/MYOZ1/LYNX1/TMEM64/SCRIB/LDOC1/LCK/CADM1/ABAT/ADRA2C/DUSP8/SOCS3/PDE6G/DLK1/P4HB/CD300LF/BCL9L/EPOR/MAGI2/KCNJ11/PRKAR1B/PLA2G2A/PLSCR1/SLC6A9/SRC/KANK2/STMN3/MYO1C/ARC/STK39/SCAMP5/CD3E/SREBF2/RASGEF1A/CARD16/TRIM15/MIR590/MIR23A/GSTM2/NPTXR/TNF/NFAM1/ARHGDIG/CHCHD10/IKBKE/FXYD1/CD24"
"GO:0023056","GO:0023056","positive regulation of signaling",104,"104/901","CASP10/BAIAP3/MAPK8IP2/TENM1/BAK1/TIMP2/FLT4/ABCA7/ASPM/FGFR3/PLA2G10/TP63/ADCYAP1R1/C1QTNF3/TRAF5/OXCT1/ICAM1/DDT/PDGFB/CD40/TBL1X/NFAT5/ZNF423/CCL22/CCL17/KCNN4/RETN/PLEKHA4/CAV1/TGFBR1/ENG/RAB34/IL10RA/TTK/LY86/SEMA5A/GHR/APOA1/LRP1/UNC5CL/BMP4/AJUBA/LBP/GADD45G/HAVCR2/SECTM1/PMAIP1/IGFBP3/SYBU/PDCD4/ADRA2A/DIXDC1/AKR1C2/ADAM17/BANK1/DAB2/BMP6/PLA2R1/ANGPT1/PRKCA/FZD7/AUTS2/ZBTB7B/SHC1/IL6R/ITGA5/GFI1/MSX1/PLEKHF1/CHP2/STX3/SMAD3/AXL/ADRB2/PRNP/MAL/CD34/CLCF1/SCRIB/LCK/CADM1/ABAT/ADRA2C/SOCS3/PDE6G/CD300LF/EPOR/PLA2G2A/SRC/MYO1C/ARC/STK39/SCAMP5/CD3E/RASGEF1A/CARD16/TRIM15/MIR23A/GSTM2/TNF/NFAM1/CHCHD10/IKBKE/CD24"
"GO:0023057","GO:0023057","negative regulation of signaling",71,"71/901","GCLC/CYP26B1/MAPK8IP2/FUZ/GCLM/TIMP2/LTBP1/ATP2B4/PTPRU/MAOB/SREBF1/TP63/GRAMD4/RGS11/C1QTNF3/GSTP1/ACHE/PEBP1/ICAM1/TSPAN15/CAV1/TGFBR1/RNF43/ASIC1/APOA1/LRP1/BMP4/IFI6/RASL11B/AJUBA/SH3BP4/NKX2-1/UACA/DUSP10/NKD2/IGFBP3/PDCD4/ADRA2A/FOXO1/ADAM17/BANK1/DAB2/PID1/MPV17L/SMAD3/ADRB2/PRNP/NRROS/TNK1/RNF152/MYOZ1/TMEM64/ABAT/ADRA2C/DUSP8/SOCS3/DLK1/CD300LF/BCL9L/MAGI2/KCNJ11/SLC6A9/SRC/KANK2/STMN3/ARC/CD3E/CARD16/MIR590/GSTM2/TNF"
"GO:0035426","GO:0035426","extracellular matrix-cell signaling",1,"1/901","NDP"
"GO:0035637","GO:0035637","multicellular organismal signaling",14,"14/901","KCNQ1/KCNH2/PKP2/ATP2B4/FXYD3/DMPK/CAV1/ACE2/ATP2B2/KCNE3/GJC1/KCNJ11/CACNA1H/FXYD1"
"GO:0001503","GO:0001503","ossification",30,"30/901","CYP24A1/IBSP/VCAN/COL11A1/SBNO2/FGFR3/TP63/MEF2C/SNX10/ACHE/ACP5/TCIRG1/ID2/BMP4/IGFBP3/VEGFC/BMP6/RUNX1/IL6R/PTH1R/NAB2/SMAD3/LTBP3/BMP1/THBS3/ADRB2/SIX2/TMEM64/COL5A2/TNF"
"GO:0001763","GO:0001763","morphogenesis of a branching structure",16,"16/901","PRDM1/TP63/PGR/CTSZ/WNT2/ENG/BMP4/HOXD11/NKX2-1/SIX2/SOCS3/SRC/DDR1/TNF/ETV5/HOXB7"
"GO:0001816","GO:0001816","cytokine production",62,"62/901","NOS2/SLC11A1/NLRP2/BTN3A1/FLT4/LTBP1/IL12RB2/C1QTNF3/GSTP1/DDT/TSPO/CD40/NFATC2/ACP5/NFAT5/CD276/IL27RA/JAK3/POU2AF1/APOA1/SASH3/LBP/ACE2/RARA/SFTPD/HAVCR2/SCGB1A1/PDCD4/ADRA2A/ADAM17/PLA2R1/ANGPT1/RUNX1/ZBTB7B/IL6R/BCL6B/BTNL9/SMAD3/AXL/LTBP3/CCDC88B/C3AR1/PRNP/IL16/IL17D/NRROS/CD34/LPL/POLR2L/SCRIB/CADM1/SRC/SCAMP5/PNP/SUCNR1/CD3E/CARD16/TRIM15/TNF/NFAM1/IKBKE/CD24"
"GO:0002021","GO:0002021","response to dietary excess",1,"1/901","ADRB2"
"GO:0002532","GO:0002532","production of molecular mediator involved in inflammatory response",6,"6/901","NOS2/LBP/DUSP10/PDCD4/IL17D/TNF"
"GO:0003008","GO:0003008","system process",113,"113/901","GCLC/USH1C/NOS2/JARID2/MAPK8IP2/GCLM/FLT4/CELF2/ELN/LAMC3/KCNQ1/KCNH2/PKP2/ATP2B4/COL11A1/ABCA7/CALCRL/CTNNA2/SREBF1/TMEM38A/MEF2C/C1QTNF3/SEMA5B/SNX10/TMPRSS11E/FXYD3/ICAM1/PDGFB/CTSG/CTSZ/MYOM1/TBL1X/GPR143/NFAT5/CEMIP/KCNN4/RETN/DMPK/TNNT1/CAV1/PTPRZ1/ASIC1/KNG1/ID2/APOA1/NDP/BMP4/TNNI3/ACE2/PPP1R1B/ADRA2A/VEGFC/FOXO1/UTRN/BMP6/ANGPT1/PRKCA/ATP2B2/CNNM4/SHROOM4/CBR3/S100A1/ITGA5/EN1/SVEP1/TMEM100/SMAD3/PBX3/FEN1/ADRB2/DLGAP1/SGCD/C3AR1/PRNP/AQP4/SYNPO/PTPRM/VEGFB/HOXB2/CD34/KCNE3/AGTRAP/MYOZ1/OR51E1/SYNM/GJC1/ABAT/SMTN/ADRA2C/SLITRK6/STAC3/PDE6G/NR2F2/LHFPL3/KCNJ11/PRKAR1B/MYL6B/CACNA1H/SRC/OCLN/C2CD4A/ARC/STK39/SUCNR1/CES1/FOXO6/HLA-DRA/MIR23A/GSTM2/NPTXR/TNF/OR2I1P/FXYD1"
"GO:0003053","GO:0003053","circadian regulation of heart rate",0,"0/901",""
"GO:0007275","GO:0007275","multicellular organism development",305,"305/901","CYP26B1/SPATA20/DLX6/USH1C/SCIN/TEAD3/MYLIP/SYN1/JARID2/MAPK8IP2/TENM1/ETV7/FUZ/RUFY3/CNTN1/NCDN/FHL1/SH2D2A/IBSP/BAK1/SLC4A7/TIMP2/USP2/FLT4/VCAN/TNFRSF17/LTBP1/ELN/LAMC3/KCNQ1/SYNE2/PKP2/PRDM1/ATP2B4/PTPRU/COL11A1/SBNO2/CALCRL/CTNNA2/TIE1/NGEF/ASPM/KLF6/TRO/FGFR3/MAOB/PLA2G10/ALDH3A2/SREBF1/TP63/ACAT1/TPD52/ACACB/CAMSAP3/MAP2/HOXA9/ADCYAP1R1/PAFAH1B3/COL5A3/MEF2C/PGR/SEMA5B/OXCT1/FAT1/GSTP1/SNX10/ACHE/TFAP2C/PIR/ICAM1/EFNB1/TGM1/TBX15/ARVCF/NEFH/TSPO/PDGFB/PVALB/REC8/CD40/NFATC2/CTSZ/MYOM1/KLF5/ACP5/MSLN/ZNF423/CCL17/PARD6A/RETN/IL27RA/ASF1B/PLEKHA4/JAK3/CAV1/WNT2/EPHB6/PTPRZ1/PCOLCE/LHX2/MEGF9/TGFBR1/ENG/RNF43/TCIRG1/POU2AF1/CORO1C/LIN7A/ARHGDIB/ATN1/PERP/LAMA4/PCDHB2/SEMA5A/UNC5A/GPD2/ITGA4/ID2/MYCL/APOA1/CAMSAP2/SASH3/NR4A1/LRP1/NDP/BMP4/VASP/SDCBP2/TGM3/FGFRL1/LRFN1/HOXD11/E2F8/RPS4Y1/TNNI3/CBFA2T3/GADD45G/RAB11FIP4/TOP2A/RARA/PIAS3/DCLK1/SFTPD/HAVCR2/MSI1/NKX2-1/ALPK3/PAQR5/LRIG3/DUSP10/SYBU/MAL2/NFIB/LRRC4C/SCGB1A1/ARID5B/HNMT/PDCD4/VEGFC/DIXDC1/PIP4K2A/FOXO1/ADAM17/UTRN/PTPRK/DAB2/BMP6/ANGPT1/PRKCA/FZD7/ATP2B2/CNNM4/AUTS2/SHROOM4/NPM2/CCDC24/RUNX1/SIM2/CD3G/S100A1/ZBTB7B/SHC1/IL6R/PTH1R/ITGA5/GFI1/IGSF8/EN1/MSX1/ADAMTS9/TIPARP/SMIM14/APBB2/SVEP1/NSMF/ZNF219/SALL2/TMEM100/APBB1/NAB2/STX3/NYAP1/SMAD3/PBX3/AXL/LTBP3/BMP1/THBS3/ADRB2/GPRIN1/LDB2/CTNND2/IRX1/IRX2/EMB/SIX2/FOXA3/SGCD/KNDC1/COL8A2/NINJ2/C3AR1/MAL/ARNT2/IL17D/C1QA/NDNF/INSM1/PTPRM/VEGFB/MST1/HOXB2/NRROS/CD34/SCUBE2/CLCF1/B3GNT5/MYO1D/MYOZ1/ZHX2/TMEM64/SCRIB/RGMA/LDOC1/CRIP2/LCK/GJC1/CADM1/ABAT/SMTN/ADRA2C/SOCS3/SLITRK6/STAC3/NR2F2/BCL9L/THBS2/KRT10/SLIT1/EPOR/MAGI2/SLC38A3/GJB5/SYCP2/EVL/EPHB4/MYL6B/CACNA1H/SRC/KANK2/C6orf141/STMN3/PARVA/TEAD4/ARC/PNP/ARHGEF15/TOX/CD3E/L1CAM/SPRR2E/PLPP4/FOXO6/COL5A2/COL15A1/POU5F1/DDR1/TRIM15/SERPINB5/MIR590/MIR23A/TENM3/TNF/NFAM1/ARHGDIG/SPRR2F/ETV5/SELENOP/HOXA10/ZBED6/HOXB7/TXNIP/CD24/PCDHB16/EPOP"
"GO:0007389","GO:0007389","pattern specification process",26,"26/901","CYP26B1/FUZ/TP63/HOXA9/MEF2C/EFNB1/WNT2/LHX2/TGFBR1/ENG/BMP4/HOXD11/NKX2-1/SIM2/EN1/MSX1/SMAD3/PBX3/IRX1/SIX2/C1QA/HOXB2/NR2F2/ARC/HOXA10/HOXB7"
"GO:0007585","GO:0007585","respiratory gaseous exchange by respiratory system",5,"5/901","FLT4/ELN/SFTPD/HNMT/PBX3"
"GO:0007586","GO:0007586","digestion",8,"8/901","KCNQ1/SNX10/PIR/KCNN4/APOA1/ADRA2A/AKR1C2/STK39"
"GO:0008340","GO:0008340","determination of adult lifespan",0,"0/901",""
"GO:0009561","GO:0009561","megagametogenesis",0,"0/901",""
"GO:0009791","GO:0009791","post-embryonic development",7,"7/901","BAK1/PRDM1/TGFBR1/BMP4/ARID5B/TIPARP/SELENOP"
"GO:0009845","GO:0009845","seed germination",0,"0/901",""
"GO:0010022","GO:0010022","meristem determinacy",0,"0/901",""
"GO:0010073","GO:0010073","meristem maintenance",0,"0/901",""
"GO:0010162","GO:0010162","seed dormancy process",0,"0/901",""
"GO:0016203","GO:0016203","muscle attachment",0,"0/901",""
"GO:0019827","GO:0019827","stem cell population maintenance",10,"10/901","ASPM/TP63/FOXO1/FZD7/LDB2/SIX2/POLR2L/ZHX2/BCL9L/POU5F1"
"GO:0022004","GO:0022004","midbrain-hindbrain boundary maturation during brain development",0,"0/901",""
"GO:0022005","GO:0022005","midbrain-hindbrain boundary maturation during neural plate development",0,"0/901",""
"GO:0022404","GO:0022404","molting cycle process",6,"6/901","FUZ/TP63/LHX2/TGM3/LDB2/TNF"
"GO:0030431","GO:0030431","sleep",0,"0/901",""
"GO:0030588","GO:0030588","pseudocleavage",0,"0/901",""
"GO:0031424","GO:0031424","keratinization",8,"8/901","CYP26B1/PKP2/TGM1/PERP/TGM3/KRT10/SPRR2E/SPRR2F"
"GO:0032898","GO:0032898","neurotrophin production",0,"0/901",""
"GO:0032922","GO:0032922","circadian regulation of gene expression",2,"2/901","USP2/ID2"
"GO:0032941","GO:0032941","secretion by tissue",2,"2/901","KCNN4/STK39"
"GO:0033555","GO:0033555","multicellular organismal response to stress",5,"5/901","MAPK8IP2/ADCYAP1R1/MEF2C/TSPO/ASIC1"
"GO:0034381","GO:0034381","plasma lipoprotein particle clearance",4,"4/901","MYLIP/APOA1/NPC2/APOBR"
"GO:0035073","GO:0035073","pupariation",0,"0/901",""
"GO:0035074","GO:0035074","pupation",0,"0/901",""
"GO:0035264","GO:0035264","multicellular organism growth",7,"7/901","GHR/GPD2/RARA/ARID5B/EN1/ADRB2/SLITRK6"
"GO:0035265","GO:0035265","organ growth",11,"11/901","JARID2/FGFR3/ACACB/MEF2C/WNT2/TGFBR1/SASH3/RARA/THBS3/MIR590/MIR23A"
"GO:0035314","GO:0035314","scab formation",0,"0/901",""
"GO:0035889","GO:0035889","otolith tethering",0,"0/901",""
"GO:0036363","GO:0036363","transforming growth factor beta activation",3,"3/901","LTBP1/LTBP3/NRROS"
"GO:0042303","GO:0042303","molting cycle",7,"7/901","FUZ/TP63/LHX2/TGM3/MPZL3/LDB2/TNF"
"GO:0043480","GO:0043480","pigment accumulation in tissues",0,"0/901",""
"GO:0044706","GO:0044706","multi-multicellular organism process",17,"17/901","TEAD3/PRDM1/TRO/PGR/ARHGDIB/FOSB/RARA/HAVCR2/SCGB1A1/ITGA5/LDOC1/ADRA2C/NR2F2/EPOR/SLC38A3/DDO/DDR1"
"GO:0045494","GO:0045494","photoreceptor cell maintenance",1,"1/901","USH1C"
"GO:0048647","GO:0048647","polyphenic determination",0,"0/901",""
"GO:0048771","GO:0048771","tissue remodeling",16,"16/901","NCDN/BAK1/FLT4/MEF2C/SNX10/ACP5/CAV1/TCIRG1/P3H4/PRKCA/PTH1R/AXL/LTBP3/ADRB2/TMEM64/SRC"
"GO:0048871","GO:0048871","multicellular organismal homeostasis",40,"40/901","CYP26B1/USH1C/SLC11A1/NCDN/TP63/ACACB/SNX10/ACHE/ACP5/ZNF423/CAV1/TCIRG1/LAMA4/PLCL1/SASH3/GADD45G/NAPSA/SFTPD/FOXO1/ADAM17/ACSL1/BMP6/ANGPT1/PRKCA/ZBTB7B/PTH1R/ALB/LTBP3/ADRB2/LDB2/AQP4/CD34/TMEM64/ABAT/PRKAR1B/SRC/OCLN/STK39/TNF/ACACA"
