"","ID","Description","Count","GeneRatio","geneID"
"GO:0050794","GO:0050794","regulation of cellular process",639,"639/1080","IKBKE/XK/CCL26/CTSA/CNN2/TRIB2/IL20RA/IGHV3-13/CETP/KDELR3/CD200/ITGA8/MAP2/TP73/SNTA1/JAG1/VLDLR/ARC/TGFB1/CXCL17/CIDEC/FPR3/AHR/S100A7/HNF4G/LGR5/LUM/PLK2/IGF2/GZMA/HOXD8/VTN/TMEM97/CCL11/ALDH1A3/IGFBP5/RFLNB/ABHD17C/FBXL7/UACA/CLIC4/SPRED1/AMOTL1/DNASE1L3/PMAIP1/MUC1/DLK1/PLA2G1B/SLAMF8/RAB39B/RHBDF2/GNG4/AHNAK/UBE2E2/FGFR4/SPART/DCLK1/CD7/HOXB3/KCNIP2/ADAM19/ARRDC3/FAM20C/CD151/PTPRB/THBS4/CCNG1/CDH6/SH3BP5/RAB11FIP4/PLAU/PPT1/MED13L/STIL/SCIN/HLTF/SLC11A1/PHLDB1/MARCO/CCDC88C/SYT13/SERPINB5/JPH4/CDH17/TP53INP2/FOXO6/CDKN2B/EPOR/NOP53/EFNA3/FABP5/ADCY1/CHMP4C/AEBP1/DDR2/PIK3R1/OSMR/GPRC5B/FN1/EFHD1/TNFAIP8L3/DENND5A/SH2D1A/STAT1/A2M/PLEKHA2/MAPK4/HTRA1/NR2F2/EGLN3/WIF1/LY6E/FOXO1/PIP4K2A/CCNA1/ITPR1/EFNB2/LPIN3/MUC13/HEG1/MMP28/MILR1/POLR2L/SOX12/SDF2L1/SLC12A2/EYA2/RHOBTB1/WAS/RUFY3/IGHV3-11/CD74/IGHV3-7/TACC3/DPEP1/CYP24A1/EGR2/CIT/RASSF8/LILRB2/PRR7/SYNGR1/BRINP1/CST7/CCDC80/SLC1A3/CEACAM1/SAMHD1/TOX3/PLPP4/FCGR3A/HP/MAGI2/ALKAL2/BCAM/S100A14/SERPINA11/RPS19/C1QL4/DLC1/ADAM15/PREX2/CCL5/ITGAL/VCAM1/SLAMF6/PHLDA1/OXER1/FCMR/PEG10/SSBP2/ACTN1/HMMR/FAM20A/ITPKA/RPLP1/LRRC15/PLCB2/KCNE3/CNTN1/IGHV1-18/PACSIN3/SERPINB4/OSCAR/STAC3/IRF7/CD1E/INPP5J/CYP2D6/TIMP3/TRAC/CLIC2/TMEM150B/GNA14/KCNMA1/GAS1/SOX15/LAMP3/ORC6/LXN/ITM2A/RAPGEF3/MYZAP/MTRNR2L1/IER2/PIK3R3/CDC20/LGR6/PRDX1/CPNE5/TJP1/CST3/HOMER2/HOXB8/PTGER3/KITLG/LTBP1/CX3CL1/RASL10B/HAVCR2/F2RL3/ADM2/LMNB1/HAVCR1/PARD6G/ARHGDIG/CDKN2A/ABCA7/ERBB3/LPAR2/RASSF10/FAM53B/COL4A1/CD79A/DDX39B/RTN4RL2/SIGLEC8/BBC3/STARD10/TRIP13/VASH1/LMCD1/HGF/IGHV6-1/WWTR1/IGHV2-5/IGHV3-15/SNAI2/CAPN1/CREB3L4/TNFRSF11B/DTL/TRBV7-9/PKDCC/MMP2/WNT11/TMEM204/KREMEN2/BARX1/IL13RA1/SFTPA1/BICC1/F12/SRGN/IDO1/SKP2/BHMT/PDGFB/HOXA9/NLRP1/ADCYAP1R1/FBLN1/SH2B3/DUOX1/TBX1/NKX2-1/REG1A/SEMA6D/EFNB3/P2RY2/KLF11/DOCK10/GPM6B/TNFRSF17/PER3/IGFBP4/ABHD6/ERBB2/IL17RE/APBB2/ZNF750/TNFRSF12A/CD24/PROM1/PYCARD/ZNF106/WFDC2/E2F1/IGKV1-39/HLA-DMB/CYTL1/NRBP2/AUTS2/MTSS1/PAQR8/GDPD5/CALCRL/HIPK2/NEFL/ADGRL1/MEG3/REPIN1/SOX18/MEIS3P1/FZD2/LYNX1/MAGED1/MCU/GADD45GIP1/BST2/DEPTOR/ZBED6/TRBV20-1/ATP1A2/NTRK2/SHANK3/MICAL2/PDE6B/KL/ARTN/SHC1/PPP1R35/BACE2/TONSL/ZBTB7B/CRIM1/BCL2L15/FAM3D/APLP1/MAPT/NOXA1/LAT2/SLC26A6/SUSD5/SORBS3/CLU/EPCAM/TMEM176B/AGR2/S100A8/NFE2L3/ARHGAP6/CRLF1/NFAM1/ADCY2/FAP/ANGPT2/TMEM101/FGFR1/GPR137B/TGFB2/ESR1/DUSP6/PEA15/STAP2/CALML3/MLF1/HNF1A/KLF2/CD3D/CCL3/DGKA/PDIA5/SNCAIP/MYLK/HMG20B/METRN/TLDC2/HCK/PPP1R16B/LAMA1/SERPINA1/TBL1X/TAX1BP3/CREBL2/MACC1/OAS2/DOK7/BCL2L10/SLC9A3R1/GPNMB/FLNB/GATA4/ITGA11/STAC2/MIEN1/GRB7/CLEC3B/GPR176/PPBP/IQANK1/HLA-H/IGHV4-59/LMO3/DKK3/DSG2/B4GALT1/NOX4/CEACAM6/SHC3/CD1D/F11R/ANO9/CDKN2C/ZWINT/ACAP3/IL13RA2/LLGL1/AKAP12/SLC6A6/RAMP2/INHBA/GGCT/SOX8/CSF2RA/TRPV2/BAZ1A/STK39/SRCIN1/PXK/CXCL13/NRIP1/ACTN4/BATF/AFDN/COLGALT1/APOC1/LDLR/ARHGEF6/FZD7/FOXA1/UNC13D/CDC45/JADE1/ADA2/ACTN2/EDN1/SPON1/GLI3/RASSF3/CDCA7L/CD53/SHH/CDON/NTN1/SBNO2/LDOC1/COL26A1/EXT1/CCR5/AZGP1/POSTN/TESMIN/P2RY13/GPR158/CD3G/SLC7A11/FOXA2/SLC25A23/TREM1/STK10/TCF3/IL24/HCAR1/PIEZO1/SALL1/FAM83D/MAZ/MAMLD1/PLEKHB1/NCDN/IGHV3-21/IGHV1-24/MCRIP1/DUSP1/HELLS/HAP1/TGFBI/PTPRM/PRRX2/ARHGEF5/ACHE/GNAO1/LRRN1/ETV4/WSB1/PMP22/ADAP2/ADRA2C/TSPYL2/MMD/TBC1D4/RAPGEF5/KIF23/ATP6V1B1/EPAS1/EFEMP1/IL6/SKIL/GALNT11/GNAZ/CTSL/GNAI1/HMGCR/NPR3/PRLR/FGD3/GTF2I/RHEX/IGKV1-16/TTLL12/RASD2/RASL10A/ARHGAP39/RNF157/SECTM1/TIPARP/CCR1/GPR183/ECSCR/EZR/CLSPN/DPYSL2/ITGBL1/DBP/CTNND1/PLA2G4C/S100A4/TMEM198/PLPPR2/FAM83E/SPRY4/NDE1/LIMS2/CRMP1/EVC/SPEG/TFRC/SIX2/KCNS3/ZFP36L1/DLGAP1/PDE6G/CDA/SLC45A3/CD1A/MTCO2P12/CD6/IGHV1-3/LHX2/COL1A2/GPER1/DUSP10/HEY1/ASAP1/CTSB/ADGRF4/LCP2/CELF2/LIMA1/BCAR1/ELN/RHBDL1/CRYM/RBBP8/SYT17/LIPG/SMAD7/CTSH/ACACA/GADD45G/MTURN/TSPYL5/GNL3L/CDH4/PLVAP/YBX2/ITGA3/DLX6/GBP2/ASCL1/MRPL12/MT3/ORC1/HJURP/EPS8L1/RFTN1/KCNC3/NINJ1/MAP1B/KHDRBS3/NR0B2/CHSY1/AQP1/CHCHD10/GPR162/MYRF/SCGB2A1/SPDEF/ADGRB1/C3/GPM6A/PTGER2/IL18/NOCT/PLPPR4/SHMT2/FBXL6/NXPH3/SATB1/SLC2A1/FES/DIXDC1/KPNA2/TNFSF9/AMIGO1/LMNA/SIAH2/PTH1R/PHLDA2/TMX4/NTS/NAPB/IQGAP2/NKD2/TCEA3/BIK/MYH9/NCF4"
"GO:0051301","GO:0051301","cell division",37,"37/1080","TGFB1/PLK2/IGF2/FBXL7/SPART/THBS4/CCNG1/RAB11FIP4/CENPW/CHMP4C/CCNA1/TACC3/CIT/ORC6/CDC20/PARD6G/WWTR1/PDGFB/FGFR1/TGFB2/MACC1/PPBP/ZWINT/FZD7/SHH/FAM83D/HELLS/KIF23/GNAI1/SMC4/NDE1/BCAR1/RBBP8/SAC3D1/TUBA1B/DIXDC1/MYH9"
"GO:0051641","GO:0051641","cellular localization",202,"202/1080","CTSA/CNN2/KDELR3/MAP2/TP73/SNTA1/DDO/ARC/TGFB1/S100A7/IGF2/LHFPL2/ABHD17C/PMAIP1/PLA2G1B/DYNC1I1/DCLK1/KCNIP2/PTPRB/RAB11FIP4/PLAU/PPT1/STIL/SELENOP/SCIN/AMACR/SLC11A1/CCDC88C/JPH4/TP53INP2/CPPED1/NOP53/FABP5/ADCY1/CHMP4C/GLIPR1/PIK3R1/FN1/PECR/DENND5A/A2M/GPIHBP1/KIF5C/ITPR1/EFNB2/CD93/MILR1/WAS/RUFY3/CD74/SNX10/FTL/EGR2/LILRB2/SYNGR1/CEACAM1/HP/MAGI2/RPS19/SYTL3/ITGAL/ACTN1/RPLP1/LRRC15/KCNE3/OSCAR/STAC3/TIMP3/RPL36/CLIC2/KIF5A/GAS1/LRRC6/LAMP3/AMPH/RAPGEF3/CST3/CX3CL1/CRACR2B/F2RL3/RAB3IP/PARD6G/ABCA7/FAM53B/DDX39B/BBC3/HGF/CAPN1/PKDCC/WNT11/SRGN/PDGFB/ADCYAP1R1/NACAD/GPM6B/ERBB2/CD24/PYCARD/E2F1/DECR2/NRBP2/NEFL/MAGED1/BST2/ATP1A2/SHANK3/SEC24D/AP1S2/MAPT/LAT2/CLU/AGR2/S100A8/NFAM1/GPR137B/TGFB2/ESR1/CCL3/SNCAIP/TRAM2/SLC9A3R2/HCK/SERPINA1/TAX1BP3/AP1G2/SLC9A3R1/STAC2/CLEC3B/PPBP/HLA-H/DENND1C/B4GALT1/CEACAM6/NAPRT/F11R/ZWINT/IL13RA2/LLGL1/AKAP12/RAMP2/TRPV2/ACTN4/AFDN/LDLR/PLEKHO2/UNC13D/ADA2/ACTN2/GLI3/LYST/CD53/SHH/NTN1/CCR5/NBEAL2/HK3/GPR158/SLC7A11/FOXA2/SLC25A23/STK10/FAM83D/HAP1/ALDH3B1/CROT/TBC1D4/KIF23/BICDL1/GNAI1/HMGCR/RPL36A/RNF157/PGM2/EZR/ZDHHC9/NDE1/TFRC/SIX2/ZFP36L1/CDA/TNFAIP2/GPER1/CTSB/SYT17/SMAD7/CTSH/ACACA/GNL3L/ITGA3/GBP2/TUBA1B/RFTN1/MAP1B/CHCHD10/C3/FES/KPNA2/LMNA/NAPB/IQGAP2/NKD2/MYH9"
"GO:0051651","GO:0051651","maintenance of location in cell",17,"17/1080","KDELR3/SCIN/JPH4/ITPR1/FTL/CLIC2/CX3CL1/F2RL3/SRGN/ATP1A2/S100A8/CCL3/CCR5/SLC25A23/HAP1/GPER1/CHCHD10"
"GO:0051674","GO:0051674","localization of cell",154,"154/1080","CCL26/IGHV3-13/CD200/TNS1/JAG1/ARC/TGFB1/CXCL17/S100A7/PLK2/VTN/CCL11/IGFBP5/CLIC4/SPRED1/AMOTL1/PLA2G1B/SLAMF8/FGFR4/DCLK1/CD151/THBS4/PLAU/DDR2/PIK3R1/FN1/NR2F2/EFNB2/MMP28/SLC12A2/WAS/RUFY3/IGHV3-11/CD74/IGHV3-7/DPEP1/CEACAM1/MAGI2/S100A14/RPS19/DLC1/ADAM15/CCL5/ITGAL/VCAM1/LRRC15/LRRC6/SLC7A8/IER2/PIK3R3/LGR6/TJP1/LAMC3/KITLG/CX3CL1/ERBB3/VASH1/HGF/IGHV2-5/SNAI2/WNT11/PDGFB/FBLN1/DUOX1/TBX1/NKX2-1/SEMA6D/DOCK10/ABHD6/ERBB2/APBB2/TNFRSF12A/CD24/PYCARD/IGKV1-39/AUTS2/SOX18/MCU/BST2/NTRK2/ARTN/SHC1/EPCAM/S100A8/FAP/ANGPT2/FGFR1/TGFB2/VPREB3/CCL3/MYLK/HCK/LAMA1/SLC9A3R1/GPNMB/ITGA11/MIEN1/GRB7/PPBP/IGHV4-59/B4GALT1/NOX4/CEACAM6/F11R/ACAP3/AKAP12/SOX8/STK39/SRCIN1/CXCL13/ACTN4/AFDN/EDN1/GLI3/LYST/SHH/NTN1/CCR5/POSTN/SLC7A11/TREM1/STK10/IGSF8/IL24/FAM83D/MAZ/DUSP1/PTPRM/ARHGEF5/IL6/IGKV1-16/CCR1/GPR183/ITGBL1/NDE1/SIX2/COL1A2/GPER1/DUSP10/LIMA1/BCAR1/SMAD7/CTSH/PLVAP/ITGA3/ASCL1/MAP1B/ADGRB1/GPM6A/FES/DIXDC1/LMNA/PHLDA2/MYH9"
"GO:0051716","GO:0051716","cellular response to stimulus",491,"491/1080","IKBKE/CCL26/CNN2/TRIB2/IL20RA/IGHV3-13/KDELR3/ITGA8/MAP2/TP73/JAG1/VLDLR/ARC/TGFB1/CXCL17/FPR3/AHR/S100A7/LGR5/PLK2/IGF2/VTN/CCL11/IGFBP5/UACA/CLIC4/SPRED1/AMOTL1/PMAIP1/MUC1/DLK1/PLA2G1B/SLAMF8/RAB39B/DCTPP1/RHBDF2/GNG4/UBE2E2/FGFR4/SPART/DCLK1/CD7/KCNIP2/ARRDC3/FAM20C/THBS4/CDH6/SH3BP5/PLAU/STIL/MARCO/CCDC88C/SYT13/JPH4/CDH17/FOXO6/CDKN2B/EPOR/NOP53/EFNA3/FABP5/ADCY1/DDR2/PIK3R1/OSMR/GPRC5B/FN1/EFHD1/CIB2/TNFAIP8L3/SH2D1A/STAT1/A2M/ABTB2/MAPK4/HTRA1/NR2F2/EGLN3/WIF1/LY6E/FOXO1/PIP4K2A/ITPR1/EFNB2/LPIN3/MUC13/HEG1/MMP28/MILR1/POLR2L/SDF2L1/SLC12A2/EYA2/RDH11/RHOBTB1/WAS/IGHV3-11/CD74/IGHV3-7/DPEP1/CYP24A1/SNX10/RAD54L/EGR2/CIT/RASSF8/LILRB2/PRR7/SYNGR1/BRINP1/CEACAM1/SAMHD1/PLPP4/FCGR3A/HP/MAGI2/ALKAL2/BCAM/S100A14/RPS19/C1QL4/DLC1/ADAM15/PREX2/CCL5/ITGAL/VCAM1/OXER1/PEG10/MCM10/ITPKA/PLCB2/CNTN1/IGHV1-18/MGST2/GSTA4/OSCAR/STAC3/IRF7/CYP2D6/TIMP3/TRAC/CLIC2/GNA14/GAS1/RAPGEF3/MYZAP/MTRNR2L1/PIK3R3/LGR6/PRDX1/CPNE5/TJP1/CST3/HOMER2/PTGER3/KITLG/LTBP1/CX3CL1/RASL10B/HAVCR2/F2RL3/ADM2/LMNB1/ARHGDIG/CDKN2A/ABCA7/ERBB3/LPAR2/RASSF10/FAM53B/COL4A1/CD79A/DDX39B/RTN4RL2/SIGLEC8/BBC3/STARD10/TRIP13/VASH1/LMCD1/HGF/IGHV6-1/WWTR1/IGHV2-5/IGHV3-15/SNAI2/CAPN1/CREB3L4/TNFRSF11B/DTL/TRBV7-9/MMP2/WNT11/TMEM204/KREMEN2/BARX1/IL13RA1/SFTPA1/BICC1/SRGN/SKP2/PDGFB/HSPA7/ADCYAP1R1/FBLN1/SH2B3/DUOX1/TBX1/NKX2-1/REG1A/SEMA6D/EFNB3/P2RY2/KLF11/DOCK10/TNFRSF17/IGFBP4/ABHD6/ERBB2/IL17RE/APBB2/TNFRSF12A/CD24/PYCARD/ZNF106/E2F1/IGKV1-39/CYTL1/NRBP2/AUTS2/MTSS1/PAQR8/GDPD5/CALCRL/HIPK2/NEFL/ADGRL1/FZD2/LYNX1/MAGED1/MCU/BST2/DEPTOR/TRBV20-1/ATP1A2/NTRK2/SHANK3/PDE6B/KL/ARTN/SHC1/TONSL/ZBTB7B/CRIM1/FAM3D/APLP1/MAPT/LAT2/SLC26A6/SUSD5/SORBS3/CLU/EPCAM/AGR2/S100A8/PKLR/ARHGAP6/CRLF1/NFAM1/ADCY2/ANGPT2/TMEM101/FGFR1/GPR137B/TGFB2/ESR1/DUSP6/PEA15/STAP2/CALML3/KLF2/CD3D/CCL3/DGKA/PDIA5/MYLK/METRN/TLDC2/HCK/PPP1R16B/LAMA1/TBL1X/TAX1BP3/CREBL2/MACC1/OAS2/BCL2L10/SLC9A3R1/GPNMB/FLNB/GATA4/ITGA11/STAC2/GRB7/CLEC3B/GPR176/PPBP/HLA-H/IGHV4-59/LMO3/DKK3/NOX4/CEACAM6/SHC3/F11R/IL13RA2/LLGL1/AKAP12/COX4I2/RAMP2/INHBA/GGCT/SOX8/FOXRED2/CSF2RA/STK39/CXCL13/NRIP1/ACTN4/BATF/AFDN/LDLR/ARHGEF6/FZD7/FOXA1/CDC45/JADE1/ADA2/ACTN2/EDN1/GLI3/LYST/RASSF3/CD53/SHH/CDON/NTN1/SBNO2/LDOC1/EXT1/CCR5/RECQL4/POSTN/P2RY13/GPR158/CD3G/SLC7A11/FOXA2/SLC25A23/TREM1/IL24/HCAR1/PIEZO1/SALL1/FAM83D/MAZ/PLEKHB1/IGHV3-21/IGHV1-24/DUSP1/HAP1/PTPRM/ARHGEF5/ALDH3B1/GNAO1/WSB1/ADAP2/ADRA2C/TSPYL2/TBC1D4/RAPGEF5/AQP4/ATP6V1B1/EPAS1/EFEMP1/IL6/SKIL/GALNT11/GNAZ/CTSL/GNAI1/HMGCR/NPR3/PRLR/FGD3/GTF2I/RHEX/IGKV1-16/TTLL12/RASD2/RASL10A/ARHGAP39/RNF157/SECTM1/TIPARP/CCR1/GPR183/EZR/CLSPN/DPYSL2/ITGBL1/CTNND1/WDHD1/PLA2G4C/S100A4/TMEM198/PLPPR2/FAM83E/BCAT2/SPRY4/LIMS2/EVC/TFRC/ZFP36L1/DLGAP1/PDE6G/CDA/CD6/IGHV1-3/COL1A2/GPER1/DUSP10/HEY1/CTSB/ADGRF4/LCP2/BCAR1/RHBDL1/RBBP8/SYT17/SMAD7/CTSH/MAP1LC3A/ACACA/GADD45G/MTURN/TSPYL5/PLVAP/ITGA3/GBP2/ASCL1/MT3/TUBA1B/EPS8L1/RFTN1/MAP1B/NR0B2/CHSY1/AQP1/CHCHD10/GPR162/SCGB2A1/ADGRB1/C3/PTGER2/IL18/UBA7/PLPPR4/SHMT2/NXPH3/SLC2A1/FES/DIXDC1/KPNA2/TNFSF9/SLC41A1/AMIGO1/LMNA/SIAH2/ACY3/PTH1R/FBXO44/PHLDA2/NTS/IQGAP2/NKD2/BIK/MYH9/NCF4/NTHL1"
"GO:0055085","GO:0055085","transmembrane transport",87,"87/1080","ATP10A/SNTA1/ARC/ATP8B2/CLIC4/PLA2G1B/AHNAK/SLC19A2/KCNIP2/SLC11A1/JPH4/CDH17/FABP5/PIK3R1/TTYH3/SLC28A1/ITPR1/SLC12A2/CLCA4/SLC5A1/SLC1A3/KCNN3/SLC16A6/STRA6/KCNE3/STAC3/CLIC2/KCNMA1/SLC7A8/CX3CL1/F2RL3/SLC12A7/ABCA7/CAPN1/SLC38A5/SLC5A8/UCP2/NEFL/MCU/ATP1A2/SHANK3/CALHM6/SLC26A6/CLU/SLC25A43/PEA15/HNF1A/CCL3/TRAM2/CREBL2/SLC9A3R1/STAC2/SLC38A11/SLC6A20/PPBP/ANO9/COX4I2/SLC6A6/TRPV2/STK39/ACTN4/SLC22A17/ACTN2/EDN1/ANXA9/CCR5/AZGP1/SLC7A11/SLC25A23/PIEZO1/HAP1/AQP4/ATP6V1B1/GJB5/KCNS3/SLC45A3/MTCO2P12/GPER1/ACACA/KCNC3/AQP1/C3/GPM6A/SLC2A1/SLC41A1/AMIGO1/SLC39A11"
"GO:0060352","GO:0060352","cell adhesion molecule production",0,"0/1080",""
"GO:0061842","GO:0061842","microtubule organizing center localization",2,"2/1080","EZR/NDE1"
"GO:0061919","GO:0061919","process utilizing autophagic mechanism",25,"25/1080","CTSA/PLK2/RAB39B/TP53INP2/CHMP4C/FOXO1/PIP4K2A/ITPR1/TMEM150B/LAMP3/HGF/CAPN1/PYCARD/NRBP2/MAPT/CLU/S100A8/GPR137B/GATA4/LIX1L/HAP1/LIX1/ATP6V1B1/MAP1LC3A/MT3"
"GO:0071554","GO:0071554","cell wall organization or biogenesis",0,"0/1080",""
"GO:0071840","GO:0071840","cellular component organization or biogenesis",393,"393/1080","XK/CCL26/CNN2/IGHV3-13/ATP10A/CETP/ITGA8/MAP2/TNS1/TP73/DDO/VLDLR/ARC/TGFB1/CIDEC/GSPT2/ATP8B2/LUM/PLK2/IGF2/VTN/TMEM97/CCL11/GLS/ALDH1A3/IGFBP5/RFLNB/ABHD17C/FBXL7/CLIC4/LIPC/AMOTL1/DNASE1L3/PMAIP1/MUC1/NDUFA3/PLA2G1B/SLAMF8/RAB39B/GNG4/FGD6/SYNM/FGFR4/SPART/DCLK1/CNP/KCNIP2/ADAM19/CD151/CDH6/PPT1/STIL/SCIN/AMACR/HLTF/PHLDB1/MARCO/CCDC88C/SYT13/SERPINB5/CDH17/TP53INP2/CENPW/FOXO6/NOP53/MMP17/EFNA3/ADCY1/CHMP4C/AEBP1/GAS2L3/DDR2/PIK3R1/HAPLN1/FN1/PECR/EFHD1/TNFAIP8L3/DENND5A/A2M/HTRA1/GPIHBP1/KIF5C/MMP16/PIP4K2A/CCNA1/EFNB2/HEG1/MMP28/SOX12/SLC12A2/EYA2/RHOBTB1/WAS/RUFY3/IGHV3-11/CD74/IGHV3-7/TACC3/SNX10/RAD54L/EGR2/CIT/RASSF8/LILRB2/SYNGR1/CCDC80/CEACAM1/SAMHD1/MAGI2/ALKAL2/RPS19/DLC1/ADAM15/PREX2/ITGAL/VCAM1/ACTN1/FRMD3/ITPKA/CNTN1/IGHV1-18/PACSIN3/P3H4/INPP5J/KIF5A/KCNMA1/SOX15/LRRC6/AMPH/RAPGEF3/CDC20/LGR6/LIMK2/CPNE5/TJP1/CST3/LAMC3/COL23A1/CX3CL1/F2RL3/RAB3IP/HAVCR1/SLC12A7/PARD6G/CDKN2A/ABCA7/ICAM5/COL4A1/DDX39B/CCDC69/RTN4RL2/BBC3/MYH14/TRIP13/HGF/IGHV6-1/WWTR1/IGHV2-5/IGHV3-15/SNAI2/CAPN1/TNFRSF11B/MMP2/WNT11/ADAMTS2/P4HA1/COL10A1/SRGN/PDGFB/NLRP1/NEBL/FBLN1/NKX2-1/REG1A/SEMA6D/EFNB3/DOCK10/GPM6B/IGFBP4/ERBB2/APBB2/TNFRSF12A/CD24/PYCARD/E2F1/HLA-DMB/DECR2/AUTS2/MTSS1/GDPD5/HIPK2/NEFL/MARCKS/ADGRL1/MEG3/FZD2/MCU/GADD45GIP1/BST2/DEPTOR/TTC39C/NTRK2/SHANK3/MICAL2/ARTN/SEC24D/SHC1/ZBTB7B/MAPT/SORBS3/CLU/S100A8/ARHGAP6/FAP/FGFR1/TGFB2/ESR1/CADM3/CALML3/ALS2CL/GOLM1/PCDHB5/CD3D/CCL3/SNCAIP/MYLK/HMG20B/TRAM2/SLC9A3R2/METRN/HCK/PPP1R16B/LAMA1/SERPINA1/TBL1X/CAPNS2/GOLGA8B/DOK7/SLC9A3R1/FLNB/ITGA11/MIEN1/GRB7/IQANK1/IGHV4-59/DSG2/B4GALT1/NOX4/SHC3/F11R/ANO9/CDKN2C/ZWINT/ACAP3/LLGL1/RAMP2/INHBA/LIX1L/TSPY26P/GGCT/TJP3/TRPV2/BAZ1A/SRCIN1/CXCL13/ACTN4/AFDN/COLGALT1/APOC1/LDLR/ARHGEF6/FOXA1/CDC45/JADE1/ACTN2/EDN1/RNU4ATAC/GLI3/LYST/CD53/SHH/NTN1/EXT1/CCR5/RECQL4/POSTN/CD3G/SLC7A11/FOXA2/PIEZO1/NCDN/IGHV3-21/IGHV1-24/DUSP1/HELLS/HAP1/TGFBI/PTPRM/LIX1/ARHGEF5/CROT/ACHE/LPCAT2/LRRN1/PMP22/TSPYL2/TBC1D4/AQP4/KIF23/UNC119B/ATP6V1B1/EPAS1/IL6/SKIL/KCTD3/BICDL1/GALNT11/CTSL/GNAI1/PRLR/SMC4/FGD3/CENPM/TTLL12/ARHGAP39/RNF157/COL9A3/EZR/DPYSL2/CTNND1/PLA2G4C/FNBP1/NDE1/LIMS2/CRMP1/TSPAN4/TFRC/KCNS3/KRT6B/PMEL/CDA/SNRPGP15/IGHV1-3/LHX2/COL1A2/GPER1/ASAP1/CELF2/LIMA1/BCAR1/ELN/SYT17/LIPG/SMAD7/MAP1LC3A/ACACA/SAC3D1/TSPYL5/GNL3L/CDH4/ITGA3/MRPL12/MT3/TUBA1B/HJURP/EPS8L1/RFTN1/KCNC3/MAP1B/AQP1/CHCHD10/MYRF/ADGRB1/C3/GPM6A/NOCT/PLPPR4/SHMT2/SATB1/SLC2A1/FES/DIXDC1/AMIGO1/LMNA/BGN/NAPB/IQGAP2/NKD2/RNU4-2/RNU4-1/BIK/MYH9"
"GO:0090618","GO:0090618","DNA clamp unloading",0,"0/1080",""
"GO:0097194","GO:0097194","execution phase of apoptosis",8,"8/1080","CIDEC/DNASE1L3/DLC1/MTRNR2L1/BBC3/FAP/IL6/GPER1"
"GO:0097528","GO:0097528","execution phase of necroptosis",0,"0/1080",""
"GO:0098743","GO:0098743","cell aggregation",0,"0/1080",""
"GO:0140029","GO:0140029","exocytic process",1,"1/1080","NAPB"
"GO:0140253","GO:0140253","cell-cell fusion",6,"6/1080","RAPGEF3/CD53/CDON/SBNO2/ADGRB1/MYH9"
"GO:0140352","GO:0140352","export from cell",113,"113/1080","CTSA/CNN2/CD200/TGFB1/S100A7/IGF2/LHFPL2/GLS/PLA2G1B/RHBDF2/KCNIP2/PTPRB/PLAU/PPT1/SELENOP/SCIN/SLC11A1/SYT13/CPPED1/FABP5/ADCY1/GLIPR1/FN1/A2M/ITPR1/CD93/MILR1/SLC12A2/FTL/LILRB2/SYNGR1/SLC1A3/CEACAM1/HP/SYTL3/CCL5/ITGAL/ACTN1/KCNE3/OSCAR/TIMP3/RAPGEF3/CST3/RASL10B/RAB3IP/SYNGR3/HGF/CAPN1/SRGN/PDGFB/PYCARD/MCU/BST2/ATP1A2/NTRK2/FAM3D/LAT2/CLU/S100A8/NFAM1/FGFR1/TGFB2/HNF1A/CCL3/SNCAIP/HCK/SERPINA1/CLEC3B/PPBP/HLA-H/B4GALT1/CEACAM6/NAPRT/IL13RA2/LLGL1/INHBA/SRCIN1/ACTN4/PLEKHO2/UNC13D/ADA2/ACTN2/EDN1/CD53/NBEAL2/HK3/FOXA2/STK10/HAP1/ALDH3B1/ACHE/ADRA2C/IL6/HMGCR/CCR1/PGM2/EZR/KCNS3/CDA/TNFAIP2/GPER1/CTSB/LCP2/SYT17/CTSH/NR0B2/C3/SLC2A1/FES/NAPB/IQGAP2/NKD2/MYH9"
"GO:0140448","GO:0140448","signaling receptor ligand precursor processing",3,"3/1080","BACE2/CTSL/CPA3"
"GO:1990748","GO:1990748","cellular detoxification",7,"7/1080","RDH11/HP/MGST2/CLIC2/PRDX1/DUOX1/MT3"
"GO:0043609","GO:0043609","regulation of carbon utilization",0,"0/1080",""
"GO:0006808","GO:0006808","regulation of nitrogen utilization",0,"0/1080",""
"GO:0019676","GO:0019676","ammonia assimilation cycle",0,"0/1080",""
"GO:0045847","GO:0045847","negative regulation of nitrogen utilization",0,"0/1080",""
"GO:0045848","GO:0045848","positive regulation of nitrogen utilization",0,"0/1080",""
"GO:0000728","GO:0000728","gene conversion at mating-type locus, DNA double-strand break formation",0,"0/1080",""
"GO:0000734","GO:0000734","gene conversion at mating-type locus, DNA repair synthesis",0,"0/1080",""
"GO:0000742","GO:0000742","karyogamy involved in conjugation with cellular fusion",0,"0/1080",""
"GO:0000743","GO:0000743","nuclear migration involved in conjugation with cellular fusion",0,"0/1080",""
"GO:0000752","GO:0000752","agglutination involved in conjugation with cellular fusion",0,"0/1080",""
"GO:0002077","GO:0002077","acrosome matrix dispersal",0,"0/1080",""
