"","ID","Description","Count","GeneRatio","geneID"
"GO:0008283","GO:0008283","cell population proliferation",250,"250/1731","TP63/CD24/SERPINB1/IGF2/VSIR/CKS2/FBXO2/HLA-DMB/SLIT3/NAMPT/SATB1/HHLA2/TSPYL5/CD74/NTRK2/HDAC1/CDKN2A/HTRA1/SCARB1/PTHLH/SMARCA2/CXCL12/IL24/DDX39B/TACSTD2/CSF1/EYA1/ITPKB/PKD2/CSF1R/HLA-DRB1/PRAME/RARRES1/JUND/CCL11/CLMN/RAC2/PLA2G1B/MTSS1/FGFR4/NOX1/SPN/PELI1/MAP3K5/PTGS1/SRPX/ARHGEF2/SOX9/JAK3/CDK6/F2/CXCL1/BST2/BST1/NOS2/JUP/HGF/SNAI2/BEX4/HLA-A/PIM2/SLC25A27/BMP4/SDCBP2/SLC7A11/DLG5/SFN/SLC7A1/NDN/AKR1C3/CCNB1/SCIN/CCL26/TIAM1/DLC1/SIX4/NTN1/SDR16C5/IGFBP4/HILPDA/TXNIP/RUNX3/CEACAM1/DOCK8/ARG2/DLL1/ELF4/ERRFI1/DHCR24/ITGB3/PRKD1/IRF1/SQLE/TEAD3/IFT57/HIF1A/CDH5/SOX17/ZBTB16/TFAP2C/SULT2B1/CLU/LIF/TREM2/TIMP1/CPB2/PLXNB3/PNP/SERPINB5/LIPA/LMNA/EHF/AZGP1/FAM83B/CDKN2B/PTGES/MALAT1/IQGAP3/IL1B/DLX6/RHBDF1/CADM4/NUAK1/C5AR1/PRKCQ/DPP4/SLC39A5/SGK1/ASCL1/MEIS2/SH3BP4/AREG/MMP16/EDNRB/PPARG/MEF2C/TCF7/CGREF1/INHA/CYBA/VEGFB/HAVCR2/SHC1/TES/IL6R/CLDN5/ERBB3/KANK2/COMP/SOD2/SIRPG/IFITM1/RASSF10/NUPR1/WNT5A/RB1/HCLS1/TRPM4/BAMBI/CDC6/PPARGC1A/MIR590/GATA3/DDR2/LIPG/PTPRN/KLF4/PKN1/TRNP1/YAP1/ERBB2/CITED1/ASPM/PDGFA/PTPRM/ETS1/ANXA1/TBX3/HPN/CLEC11A/TESC/SINHCAF/SHMT2/NR2F2/FES/HES1/LDOC1/LIFR/CD55/HYAL1/CDC7/WWTR1/IL11/SLC11A1/KIF1A/KLF11/CLEC7A/SSTR2/CXCL5/LOXL2/SMAD7/MIR221/PTPRC/E2F7/CD1D/PTGS2/PRDX4/MCM10/OVOL2/BMP2/PRKX/PTGER2/SRMS/MMP2/S1PR1/PTPN6/VDR/IL18/FOXO1/JUN/CD151/ZBTB7B/PTH1R/PDGFRA/GDF11/SOX18/S100A13/PBX1/BCHE/ZFP36L1/FOSL1/MYB/MAGI2/BTN3A1/HLA-DPA1/TGFB2/RASSF5/CX3CL1/REG3A/ID4/KANK1/SMAD3/MIR23A/NDE1/DHRS2/SLA/FGF18/TACC1/PRRX1/FGFR2"
"GO:0010118","GO:0010118","stomatal movement",0,"0/1731",""
"GO:0010496","GO:0010496","intercellular transport",2,"2/1731","GJB4/ARC"
"GO:0016037","GO:0016037","light absorption",0,"0/1731",""
"GO:0016049","GO:0016049","cell growth",64,"64/1731","AURKA/TRPV2/SLIT3/CDKN2A/GNG4/SMARCA2/CXCL12/DDX39B/KRT17/SEMA6D/BCAR1/FHL1/MEG3/EFNA5/SOX9/F2/BST2/MT3/SFN/NDN/SEMA4A/TIAM1/NTN1/IGFBP4/EPHA7/CEACAM1/KAZALD1/CHPT1/PLXNA1/SPP1/LAMB2/SOX17/RASAL1/PRKCQ/CLSTN3/SGK1/SH3BP4/CRYAB/SEMA4G/PPARG/CYBA/FLRT3/HAMP/NLGN3/WNT5A/RB1/TNFRSF12A/MAD2L2/ERBB2/TSPYL2/NET1/HPN/HYAL1/DPYSL2/OLFM1/NEDD4L/SMAD7/CDA/DACT3/TGFB2/APBB2/SMAD3/MIR23A/SH3GL2"
"GO:0016192","GO:0016192","vesicle-mediated transport",243,"243/1731","MLC1/IGHV3-35/IGHV3-21/IGHV3-11/ANXA8L1/SERPINB1/SYP/IGF2/LPCAT1/KIF22/RHOV/TMEM63A/ACTN4/CTSB/BIN1/IQGAP2/TRAPPC6A/IGHV1-45/IGHV4-39/IGHV2-5/IGHV3-13/MAGED2/IGHV3-72/CARMIL1/KIF15/CLEC3B/CTSC/HSPA8/CEL/CALML5/BAIAP3/SCARB1/IGHV3-15/IGHV3-48/IGHV3-7/IGKV1D-39/STOM/PPBP/TAGLN2/RAC2/LLGL2/IGHV5-51/IGHV3-33/IGLV2-8/SRPX/F5/PKDCC/PGM1/SYTL4/DNAJC6/IGKV1-39/A2M/F2/CXCL1/BST2/BST1/RAB34/LLGL1/VAV1/HK3/CD36/JUP/IGHV2-26/IGHV3-20/HGF/UNC13B/DENND1C/ZDHHC2/IGKV2-30/DEGS1/GRIK5/VAMP8/FCGR3A/CCR1/SCIN/SELE/DOC2B/SERPINA1/IGHV1-3/IGHV4-34/SIGLEC1/IGHV3-23/IGHV4-28/OSCAR/FNBP1L/ANXA8/SYT13/FNBP1/OPHN1/CEACAM1/HLA-H/HSPA7/CUBN/DLL1/ANKRD13B/ACSL3/C4BPB/ITGB3/PRKD1/DENND5A/SCG3/CD93/SCCPDH/LYST/SEC24D/MGST1/CTSG/IL2RB/FCHO1/ARHGAP45/DTX3L/IGHV3-66/CLU/EHD2/TREM2/CCL3/TIMP1/PNP/IL1B/ALDH3B1/WDR91/NFAM1/C5AR1/IGHV1-18/IGHV3-49/IGHV1-58/LYPLA1/SH3BP4/PACSIN3/KIF5A/AREG/RAB39B/GPIHBP1/DSP/MARCO/CD44/PPARG/HIP1/LHFPL2/RASSF9/PGRMC1/MERTK/SELENOP/RHOU/SDC1/QPCT/HEBP2/SYN1/CYBA/VEGFB/HAP1/LAPTM4B/NAPB/GSDMD/PLEKHO2/STON1/NCALD/MYO5A/RAB3A/S100A7/SIRPG/IGHV1-24/TUBB/NLGN3/WNT5A/PCDH17/RAB32/ORMDL3/GAS1/IGKV1D-12/EZR/ADA2/FABP5/DYNC1I1/ADCY1/ARC/DAB2/ABCA2/TNFAIP6/RAB38/MYH9/HP/IGKV1-12/PDGFA/ANXA1/CYSTM1/IGHV3-53/ATP6V0C/FES/TTR/CNR1/ARL4D/CD55/CRISP3/DPYSL2/RNASET2/SLC11A1/C3AR1/PTX3/KIF1A/CLEC7A/ARPC1B/LOXL2/CYTH3/NEDD4L/PTPRC/PKP1/VAMP2/NCS1/CHMP4C/CDA/MAPK10/STK10/PYGL/NCF4/C4BPA/PRDX4/VLDLR/PIK3R1/ACHE/IGHV4-61/IGHV1-69/TRPM2/PTPN6/CD151/NBEAL2/CSPG5/S100A13/CREB3L2/BAIAP2/MAGI2/DNER/TGFB2/ADAMTS9/APOC1/RUBCNL/SCAMP5/SH3GL2/PROC/IL13RA2/GIPC1/QSOX1/CD84"
"GO:0016458","GO:0016458","gene silencing",19,"19/1731","NUP210/KCNQ1/MIR200A/MEG3/BMP4/MIR25/MIR621/MIR573/MIR186/PPARG/MIR196A1/MIR135A1/MIR590/POLR2L/CDC45/MIR616/MIR221/SMAD3/MIR23A"
"GO:0019725","GO:0019725","cellular homeostasis",123,"123/1731","CD24/TRPV2/ABCG2/TMEM38B/HAAO/SHANK3/JPH1/SWAP70/CXCL13/KCNMA1/BAIAP3/ATP1A2/CXCL12/SCGN/PKD2/CASQ2/HLA-DRB1/CCL11/LRRC8A/RAC2/CIB2/PLA2G1B/NOX1/KCTD17/ITPR3/SLC26A6/FOXA2/EFNA5/AQP4/F2/NOS2/HK3/CD36/SLC9A7/MT3/GCLM/UNC13B/SLC25A27/S1PR4/SLC39A14/CLIC4/ITPR1/GRIK5/CCR1/TIAM1/SLAMF8/SLC2A10/SCTR/TMX4/PTGER3/LPAR6/HIF1A/ATP13A3/CDH5/MCU/CCL3/CPB2/SLC4A4/SLC30A4/CA2/C5AR1/SLC39A5/CALB2/CLCN3/NMU/EDNRB/PLN/GPR27/CYBA/HAP1/CCR5/MYO5A/HAMP/CD52/WNT5A/P2RY2/ORMDL3/RFC3/TRPM4/WFS1/PPARGC1A/ABCA2/PTPRN/TXN/RAB38/KCNJ2/SLC9A2/CEMIP/SLC9A3/SLC4A11/RYR1/ATP6V0C/HMGN3/CNR1/CD55/ABCC2/SLC11A1/FPR3/C3AR1/TMEM64/NEDD4L/PTPRC/NCS1/CLIC2/NCF4/PRDX4/PIK3R1/PTGER2/FOXA3/S1PR1/TRPM2/ATP1A3/PTPN6/VDR/FOXO1/PTH1R/PDGFRA/HERPUD1/PHPT1/CX3CL1/SMAD3/TMEM38A/PDIA5"
"GO:0019835","GO:0019835","cytolysis",4,"4/1731","F2/GZMH/GZMB/PRF1"
"GO:0022402","GO:0022402","cell cycle process",111,"111/1731","AURKA/NCAPH/IGF2/KIF22/CKS2/BIN1/CDKN2A/EVI2B/CCDC69/PKD2/LLGL2/FHL1/GOLGA8B/ARHGEF2/SOX9/CDK6/AURKAIP1/LLGL1/RNF112/PLPP2/USH1C/RAD51/SVIL/PIM2/BMP4/SFN/SYCP2/CCNB1/NCAPG/MND1/TPX2/MLF1/DHCR24/IRF1/MCM3/PPP1R15A/LIF/SKIL/NDC80/BRINP1/LMNA/RNF212/CDKN2B/PSMB8/IQGAP3/IL1B/SLC39A5/LIMK2/RBBP8/CGREF1/INHA/RHOU/STIL/MCM2/KANK2/TUBB/WNT5A/FBXL6/UBE2E2/PLAGL1/NEK2/RB1/RFC3/GAS1/CDC6/EZR/MIR590/KLF4/MAD2L2/OBSL1/MYH9/ASPM/PLK3/PARD6G/ANXA1/DTL/PHLDA1/FES/STMN1/HYAL1/CDC7/PHGDH/CDC45/RRAGD/KLF11/MIR221/PTPRC/E2F7/CHMP4C/NPM2/MCM10/KNTC1/PTPN6/TPD52L1/CCNJL/CENPW/ECT2/PBX1/RMI2/ZFP36L1/CENPF/MAGI2/TGFB2/RCC1/APBB2/ID4/MAPRE2/SMAD3/NDE1/TACC1/GIPC1"
"GO:0022406","GO:0022406","membrane docking",7,"7/1731","UNC13B/VAMP8/RAB3A/TUBB/NEK2/EZR/NDE1"
"GO:0022412","GO:0022412","cellular process involved in reproduction in multicellular organism",20,"20/1731","AURKA/NCAPH/SLIT3/SMARCA2/SLC26A6/SPESP1/SRPK1/BMP4/SYCP2/CCNB1/JAM3/ZBTB16/PAQR8/ASPM/NECTIN3/PTX3/DEFB1/NPM2/PRDX4/FOSL1"
"GO:0030029","GO:0030029","actin filament-based process",117,"117/1731","EPB41L2/ACTN4/AMOTL1/F11R/BIN1/IQGAP2/ARHGAP26/CARMIL1/SHANK3/SWAP70/CDC42EP1/EPB41L4B/ATP1A2/CXCL12/PLS3/FGD1/TACSTD2/DSTN/ACTA1/CASQ2/CSF1R/FRMD3/CCL11/PAM/RAC2/PLA2G1B/MTSS1/KCNQ1/BCAR1/LLGL2/MSRB1/ARHGEF2/EFNA5/CAP2/GAS2L3/CXCL1/BST2/BST1/BAIAP2L2/LLGL1/USH1C/JUP/SVIL/KCNJ8/PDLIM1/MYBPC1/SCIN/SELE/CCL26/DLC1/SIX4/FNBP1L/OPHN1/PHACTR1/JAM3/MCU/PHACTR3/SORBS3/EPB41L1/SPECC1/EHD2/IQGAP3/GAS7/NEDD9/LIMK2/GJA5/DSP/SORBS1/HIP1/PLN/MEF2C/RHOU/BAIAP2L1/LIMA1/SHC1/MYL3/TJP1/CTNNA2/MYO5A/SCN1B/ARHGDIB/FGF12/HCLS1/FRMD5/MICAL2/FGD6/TRPM4/EZR/VANGL2/ARHGEF5/MAD2L2/OBSL1/KCNJ2/MYH9/PDGFA/ANXA1/FES/STMN1/GDPD2/ARPC1B/NEDD4L/PIK3R1/VIL1/ASAP3/CAVIN3/S1PR1/TRPM2/PDGFRA/ECT2/BAIAP2/PHPT1/CX3CL1/KANK1/RAPGEF3/KCNN2/SMAD3/EFS"
"GO:0032196","GO:0032196","transposition",2,"2/1731","APOBEC3A/APOBEC3B"
"GO:0033059","GO:0033059","cellular pigmentation",8,"8/1731","TRAPPC6A/TYRP1/GPR143/LYST/MYO5A/RAB32/RAB38/MLPH"
"GO:0034337","GO:0034337","RNA folding",0,"0/1731",""
"GO:0035212","GO:0035212","cell competition in a multicellular organism",0,"0/1731",""
"GO:0036166","GO:0036166","phenotypic switching",2,"2/1731","SOD2/MIR221"
"GO:0043335","GO:0043335","protein unfolding",0,"0/1731",""
"GO:0044663","GO:0044663","establishment or maintenance of cell type involved in phenotypic switching",0,"0/1731",""
"GO:0044764","GO:0044764","multi-organism cellular process",2,"2/1731","SIGLEC1/CCR5"
"GO:0045103","GO:0045103","intermediate filament-based process",6,"6/1731","KRT17/PLEC/DSP/NEFL/PPL/PKP1"
"GO:0048522","GO:0048522","positive regulation of cellular process",617,"617/1731","TP63/CD24/MLC1/IGHV3-35/IGHV3-21/AURKA/IGHV3-11/ADGRA2/SH2D3C/TRPV2/IGF2/VSIR/STK39/EPB41L2/ABCD1/CKS2/HLA-DMB/THRB/CD83/NAMPT/MAP3K21/LRRN1/HHLA2/TSPYL5/ACTN4/AMOTL1/F11R/BIN1/IQGAP2/SSBP2/NR0B2/STAC2/IER2/GNAS/IGHV1-45/IGHV4-39/IGHV2-5/IGHV3-13/PHLDB1/CD74/IGHV3-72/CARMIL1/NTRK2/HDAC1/CDKN2A/SHANK3/EVI2B/SWAP70/COLGALT1/CLEC3B/HTRA1/CXCL13/SPRED1/CTSC/KCNMA1/HSPA8/MGAT3/CDC42EP1/NFIC/MRAP2/BAIAP3/SCARB1/IGHV3-15/IGHV3-48/IGHV3-7/PTHLH/TSHZ3/EPB41L4B/NLRP2/ZNF488/BIRC3/SMARCA2/CXCL12/IL24/DDX39B/SCGN/FGD1/MID1/STOM/TACSTD2/CSF1/DSTN/EYA1/ITPKB/NOCT/FAM53B/PKD2/EPHB3/CASQ2/CSF1R/HLA-DRB1/S100A4/PRAME/JUND/PPBP/LRRC15/CCL11/RAC2/KRT17/CYTL1/PLA2G1B/SEMA6D/HNF1A/FGFR4/KCNQ1/NOX1/BCAR1/KCTD17/SPN/PELI1/MAP3K5/IGHV5-51/IGHV3-33/ITPR3/MAP3K1/SAMD4A/SRPX/MIR200A/TYRP1/PKDCC/SLC26A6/ASAP1/SYTL4/ARHGEF2/FOXA2/EFNA5/SOX9/PLEKHA2/JAK3/CDK6/AURKAIP1/TGIF2/PLVAP/F2/BST2/BST1/WIF1/RAB34/HEY1/SH3D19/BAIAP2L2/TNFAIP8/CHSY1/RNF112/MIEN1/VAV1/ETV1/NOS2/E2F2/RAD51/DTX1/CD36/COL26A1/JUP/STAP2/SVIL/IGHV2-26/IGHV3-20/MT3/EBF4/HGF/SNAI2/PDLIM1/UNC13B/HLA-A/PIM2/SLC25A27/WNT6/SLC39A14/ZDHHC2/BMP4/ALDH1A3/DLG5/NCOA7/GRIK5/SFN/STAC3/VAMP8/SLC7A1/NDN/AKR1C3/SEMA4A/CCR1/SHC2/CCNB1/SCIN/SELE/FNIP2/CCL26/TIAM1/DLC1/HNF4G/SIX4/DOC2B/SLC2A10/NTN1/IGHV1-3/IGHV4-34/IGHV3-23/IGHV4-28/TPX2/SDR16C5/IGFBP4/FNBP1L/DUOX1/DDIT4/MDFIC/PRR5L/EPHA7/HILPDA/TXNIP/RUNX3/CEACAM1/HLA-H/SESN1/DDX58/DOCK8/ARG2/SCTR/GPRC5B/UNC5B/CD3D/SPOCK2/DLL1/ELF4/GLMP/PGK1/VGLL1/ACSL3/ITGB3/TRPS1/PRKD1/IRF1/RBM24/TFPT/PLEKHA4/GAPDH/TEAD3/CXCL17/PLXNA1/DOK7/NR2F1/IFT57/LPAR6/SPP1/HIF1A/IL2RB/AFDN/DTX3L/CDH5/TIE1/MYLK/SOX17/BATF/HTATIP2/ZBTB16/MCU/TFAP2C/PPP1R15A/SULT2B1/IGHV3-66/SORBS3/CLU/LIF/SKIL/EHD2/TREM2/RHEX/CCL3/ACACA/FAS/GRB7/BCL2L10/UACA/BCAR3/TIMP1/PEA15/NDC80/CPB2/SRPX2/PLXNB3/SLC4A4/SLC5A3/BRINP1/CD99L2/SLAMF6/PNP/LMNA/EHF/AZGP1/CDKN2B/FOXD1/MALAT1/G0S2/PSMB8/IQGAP3/CA2/IL1B/DLX6/PROM1/CREB3L4/BAG2/DBP/PTP4A1/RASAL1/NEDD9/NFAM1/C5AR1/PRKCQ/ACSL5/DPP4/SLC39A5/CLSTN3/PRICKLE1/ASCL1/HOXD8/S100A14/IGHV1-18/IGHV3-49/IGHV1-58/TNFRSF10B/MEIS2/RNF128/GADD45G/HELZ2/SH3BP4/PCOLCE2/BHLHA15/CALB2/PACSIN3/SALL2/AREG/NMU/GJA5/MARCO/SEMA4G/CD44/SORBS1/EDNRB/PPARG/HIP1/EPS8L3/ARMCX3/MEF2C/TCF7/MERTK/GPR27/INHA/HOXA10/RHOU/RNF19B/EPHA4/SDC1/HEBP2/BAIAP2L1/NNAT/CYBA/VEGFB/PNPLA2/HAVCR2/HAP1/SHC1/LMO2/IL6R/TJP1/FLRT3/CLDN5/MAML2/CTNNA2/ERBB3/COMP/RAB3A/HAMP/SCN1B/S100A7/EFNA3/RASIP1/SOD2/SIRPG/IGHV1-24/IFITM1/NLGN3/RASSF10/ALKAL2/MAOA/NUPR1/IRF7/WNT5A/UBE2E2/ETV4/PLAGL1/NEK2/RB1/LUM/DUSP6/HCLS1/FRMD5/RFC3/RRAS2/KL/EPHB2/MTURN/MICAL2/TRPM4/NEFL/BAMBI/CDC6/EZR/PLEKHN1/WFS1/PPARGC1A/FABP5/GDPD5/NBL1/ADCY1/MAFB/MIR590/EGFL6/ARC/DAB2/SLC1A3/ABCA2/CDH17/GATA3/ECM2/VANGL2/DDR2/TBL1X/MYOM1/NFE2L3/NFIX/ARHGEF5/PTPRN/TNFRSF12A/PODXL/TRIM22/TXN/KLF4/ACTL6A/ZNF300/PKN1/TNFAIP6/NFE2/MAD2L2/RAB38/OBSL1/KCNJ2/MYH9/GZMB/PVR/YAP1/ERBB2/PMAIP1/HP/LRRC19/CITED1/CEMIP/SH2D1A/ASPM/SPI1/PDGFA/FAM20C/NET1/PLK3/ETS1/ANXA1/TBX3/FHL5/HPN/DTL/CLEC11A/TESC/IGHV3-53/PHLDA1/SINHCAF/TCF21/SHMT2/NR2F2/ATP6V0C/FES/HES1/WWC1/LIFR/STMN1/HMGN3/CNR1/CD55/IL1RAP/HYAL1/CDC7/WWTR1/IL11/CDC45/RRAGD/SLC11A1/ISG15/C3AR1/PTX3/TMEM64/KLF11/CLEC7A/NRIP1/CXCL5/GDF15/GDPD2/ARPC1B/OLFM1/LOXL2/TRAF1/CYTH3/NEDD4L/STARD10/SMAD7/MIR221/PTPRC/PBX3/GLIS3/SMARCA1/VAMP2/NCS1/TENM3/ACTA2/DEFB1/E2F7/MOAP1/CD1D/NPM2/SLC45A3/CLIC2/CPT1A/MAPK10/PTGS2/SREBF1/PFKFB2/VLDLR/PIK3R1/CXCL14/ABHD17C/CHTF18/APOL3/VIL1/TNFRSF10A/OVOL2/BMP2/PAX8/ACHE/MMP2/IGHV4-61/IGHV1-69/DOCK3/FOXA3/CAVIN3/ADCY3/S1PR1/PTPN6/SASH1/VDR/IL18/FOXO1/TPD52L1/RIPOR2/SOX12/JUN/CD151/ZBTB7B/ACOX2/PTH1R/PDGFRA/GDF11/SOX18/ECT2/CSPG5/S100A13/RGMA/UNC5C/CREB3L2/PBX1/ZFP36L1/FOSL1/BAIAP2/MYB/MAGI2/HLA-DPA1/TGFB2/RASSF5/HERPUD1/PHPT1/CX3CL1/APBB2/ADAMTS9/REG3A/ID4/RNF122/SSBP4/GNL3L/APOC1/PRF1/KANK1/RAPGEF3/TEF/MAPRE2/SMAD3/STK17B/TP53INP2/MIR23A/SCAMP5/PTPRD/SH3GL2/FGF18/CD1A/TACC1/PRRX1/FAM210B/PROC/GIPC1/NMI/FGFR2"
"GO:0048523","GO:0048523","negative regulation of cellular process",496,"496/1731","TP63/AURKA/ADGRA2/ANXA8L1/SERPINB1/IGF2/VSIR/STK39/LPCAT1/ABCD1/FBXO2/SLIT3/THRB/NAMPT/SATB1/ACTN4/F11R/BIN1/APOBEC3A/NR0B2/SAMD1/TMEM38B/CD74/ELFN1/PPP1R14C/CARMIL1/NTRK2/HDAC1/CDKN2A/SHANK3/JPH1/EVI2B/SWAP70/HTRA1/CXCL13/SPRED1/CTSC/HSPA8/MGAT3/NFIC/RNF213/GNG4/MRAP2/HOMER3/PTHLH/TSHZ3/ATP1A2/ZNF488/BIRC3/SMARCA2/CXCL12/IL24/SERPINB4/DDX39B/MID1/TACSTD2/CSF1/EYA1/ITPKB/NOCT/PKD2/CASQ2/CSF1R/HLA-DRB1/PRAME/RARRES1/LRRC15/CCL11/CLMN/MTSS1/SEMA6D/DKK3/SPN/PELI1/FHL1/SPRY4/ITPR3/SAMD4A/CTNND1/SRPX/PKDCC/MEG3/ASAP1/SYTL4/ARHGEF2/FOXA2/EFNA5/PKP3/EIF4EBP3/SOX9/JAK3/CDK6/AURKAIP1/A2M/TGIF2/F2/CXCL1/BST2/LPXN/WIF1/HEY1/TNFAIP8/IL1RN/RNF112/MIEN1/E2F2/RAD51/DTX1/CD36/JUP/SVIL/STMN3/MT3/GCLM/HGF/SNAI2/BEX4/HLA-A/PIM2/SLC25A27/BMP4/ARHGDIG/SLC7A11/CLIC4/DLG5/ITPR1/NCOA7/SFN/VAMP8/IKZF1/NDN/SYCP2/AKR1C3/SEMA4A/BHLHE40/CCNB1/SCIN/FNIP2/SLAMF8/DLC1/SIX4/SERPINA1/SLC2A10/NTN1/TPX2/SDR16C5/IGFBP4/DDIT4/MLF1/MDFIC/HEG1/PRR5L/EPHA7/ANXA8/TXNIP/TMEM14A/RUNX3/OPHN1/CEACAM1/SESN1/DOCK8/CHRDL1/ARG2/UNC5B/SPOCK2/PTPRH/DLL1/ANKRD13B/FAM3D/ERRFI1/DHCR24/ITGB3/TRPS1/PRKD1/IRF1/DENND5A/RBM24/RAB23/PHACTR1/GAPDH/PLXNA1/NR2F1/IFT57/SPP1/HIF1A/IL2RB/AFDN/DTX3L/CDH5/TLE2/TIE1/IFI27/SOX17/JAM3/HTATIP2/ZBTB16/TFAP2C/PPP1R15A/PHACTR3/SULT2B1/SORBS3/CLU/LIF/SKIL/TREM2/CCL3/SESTD1/DEPDC1/FAS/GRB7/BCL2L10/UACA/CAST/TIMP1/PEA15/NDC80/CPB2/PLXNB3/MIR573/BRINP1/SERPINB5/LMNA/AZGP1/CDKN2B/ASTN2/PTGES/FOXD1/C8orf88/PSMB8/IL1B/ZBED6/RHBDF1/BAG2/RASAL1/CADM4/CHADL/C5AR1/PRKCQ/DPP4/VEPH1/PRICKLE1/ASCL1/HOXD8/SPOCK3/TNFRSF10B/LYPLA1/SPINK5/ADAMDEC1/MEIS2/RNF128/SH3BP4/BHLHA15/PACSIN3/SALL2/AREG/CRYAB/SNX25/SEMA4G/CD44/EDNRB/PTPRE/PPARG/PLN/PCSK1N/RENBP/MIR196A1/RBBP8/MEF2C/TCF7/MERTK/HTRA3/CGREF1/INHA/FBXO6/EPHA4/STIL/CYBA/LIMA1/CBX2/HAVCR2/HAP1/VASN/SHC1/TES/PPP1R35/CCR5/PLAT/TJP1/LAPTM4B/CLDN5/MCM2/CTNNA2/ERBB3/SERPINB2/MYO5A/KANK2/COMP/TFPI2/HAMP/PON3/RASIP1/ARHGDIB/SOD2/SIRPG/CETP/IFITM1/NLGN3/PTPRT/NUPR1/IRF7/WNT5A/FGF12/PCDH17/PLAGL1/NEK2/RB1/DUSP6/HCLS1/ORMDL3/FRMD5/GAS1/EPHB2/TRPM4/NEFL/BAMBI/PALM3/CDC6/EZR/PLEKHN1/WFS1/PPARGC1A/FABP5/GDPD5/NBL1/MAFB/COL5A2/MIR135A1/MIR590/ARC/APCDD1L/DAB2/ABCA2/GATA3/TBL1X/LXN/NFE2L3/NFIX/PPP1R1B/PODXL/TRIM22/RASL11B/TXN/KLF4/PKN1/MAD2L2/MYH9/GZMB/YAP1/ERBB2/HP/TSPYL2/CITED1/CEMIP/SH2D1A/SH2D4A/PEG10/ASPM/SPI1/ARRDC1/PDGFA/PLK3/PTPRM/ETS1/ANXA1/TBX3/HPN/DTL/CRIM1/TESC/SINHCAF/RYR1/TCF21/SHMT2/NR2F2/HES1/LDOC1/WWC1/STMN1/CNR1/HYAL1/CDC7/WWTR1/IL11/CDC45/RRAGD/SLC11A1/PTMA/ISG15/PTX3/TMEM64/KLF11/NRIP1/SSTR2/SHISA2/GDF15/PXDN/LOXL2/NEDD4L/LTBP1/SMAD7/MIR221/PTPRC/PKP1/GLIS3/E2F7/CHMP4C/CLIC2/CDA/MAPK10/PTGS2/SREBF1/TTLL12/WWP1/PRDX4/PIK3R1/CXCL14/DNAJB1/ABHD17C/VIL1/DACT3/TNFRSF10A/OVOL2/BMP2/PAX8/KNTC1/SRMS/ACHE/CAVIN3/S1PR1/TRPM2/PTPN6/VDR/IL18/FOXO1/RIPOR2/JUN/ZBTB7B/PTH1R/PDGFRA/GDF11/SOX18/RGMA/PBX1/RMI2/BCHE/ZFP36L1/CENPF/FOSL1/MYB/MAGI2/TGFB2/RASSF5/MYLIP/HERPUD1/PHPT1/CX3CL1/ADAM22/APBB2/ABHD6/ADAMTS9/REG3A/ID4/APOBEC3B/GNL3L/APOC1/KANK1/RAPGEF3/ASPN/SMAD3/TP53INP2/SCAMP5/SH3GL2/IGF2BP2/TMEM38A/DHRS2/CBX7/PRRX1/PI3/PROC/IL13RA2/GIPC1/BHLHE41/QSOX1/FGFR2/CLDN18/CD84"
