"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0003143","GO:0003143","embryonic heart tube morphogenesis","16/1486","70/18866",8.49136880747083e-05,0.00270200893302944,0.00207086414337804,"PKD2/DLL1/IFT57/HIF1A/SOX17/MEF2C/STIL/WNT5A/MICAL2/VANGL2/YAP1/TBX3/HES1/OVOL2/SOX18/SMAD3",16
"GO:0010631","GO:0010631","epithelial cell migration","50/1486","365/18866",8.68441839311026e-05,0.00274850106441408,0.0021064964785109,"ADGRA2/AMOTL1/CXCL13/SPRED1/SCARB1/EPB41L4B/TACSTD2/BCAR1/MIR200A/SOX9/LPXN/JUP/BMP4/SEMA4A/CEACAM1/ITGB3/PRKD1/HIF1A/CDH5/SRPX2/DPP4/PPARG/MIR196A1/MEF2C/KANK2/WNT5A/GATA3/KLF4/PKN1/MYH9/PTPRM/ETS1/ANXA1/NR2F2/HYAL1/LOXL2/MIR221/PTGS2/VIL1/PRKX/SASH1/JUN/SOX18/TGFB2/ADAMTS9/KANK1/MAPRE2/MIR23A/FGF18/GIPC1",50
"GO:0048608","GO:0048608","reproductive structure development","58/1486","443/18866",8.91097624104583e-05,0.00280504117695287,0.00214982975187201,"TP63/IGF2/SLIT3/CTSB/HTRA1/PKD2/STRA6/SOX9/HEY1/BMP4/SYCP2/AKR1C3/SIX4/DHCR24/MGST1/SPP1/HIF1A/TFAP2C/LIF/VGF/SERPINB5/ITGB8/GJB5/PPARG/TCF7/MERTK/INHA/HOXA10/SDC1/NUPR1/WNT5A/GATA3/PTPRN/HS6ST1/CITED1/ASPM/ANXA1/TBX3/TCF21/NR2F2/HES1/LDOC1/PTX3/NRIP1/E2F7/PTGS2/PRDX4/OVOL2/PTPN6/VDR/REN/PDGFRA/ZFP36L1/FOSL1/TGFB2/ID4/BSG/FGFR2",58
"GO:0052548","GO:0052548","regulation of endopeptidase activity","57/1486","434/18866",9.37538166789074e-05,0.00293544704093584,0.00224977495357266,"TP63/ANXA8L1/SERPINB1/VSIR/BIN1/HDAC1/NLRP2/BIRC3/SERPINB4/RARRES1/MAP3K5/A2M/BST2/TNFAIP8/MT3/HGF/SFN/DLC1/SERPINA1/EPHA7/ANXA8/SPOCK2/DHCR24/GAPDH/IFT57/FAS/BCL2L10/UACA/CAST/TIMP1/SERPINB5/PSMB8/SPOCK3/TNFRSF10B/SPINK5/CRYAB/CD44/PPARG/HIP1/PCSK1N/RENBP/EPHA4/SERPINB2/TFPI2/EFNA3/ABCA2/LXN/KLF4/PMAIP1/CRIM1/CLEC7A/PTGS2/VIL1/TNFRSF10A/HERPUD1/SMAD3/PI3",57
"GO:0009612","GO:0009612","response to mechanical stimulus","33/1486","209/18866",9.50053510313926e-05,0.00295881026749364,0.0022676809151558,"F11R/SHANK3/ATP1A2/CXCL12/ACTA1/PKD2/STRA6/MAP3K1/SOX9/NRXN2/ETV1/JUP/CCNB1/TXNIP/IRF1/FAS/IL1B/LRP11/TNFRSF10B/MEIS2/WHRN/PPARG/CYBA/SLC1A3/KCNJ2/ETS1/HPN/PPL/PTGS2/TNFRSF10A/RIPOR2/JUN/FOSL1",33
"GO:0060560","GO:0060560","developmental growth involved in morphogenesis","36/1486","236/18866",9.69200877853822e-05,0.00299836244753472,0.00229799435729075,"AURKA/TRPV2/SLIT3/CXCL12/CSF1/CCL11/SEMA6D/EFNA5/SOX9/MT3/BMP4/NDN/SEMA4A/TIAM1/SIX4/NTN1/EPHA7/PLXNA1/SPP1/LAMB2/RASAL1/AREG/SEMA4G/FLRT3/NLGN3/WNT5A/VANGL2/TNFRSF12A/YAP1/DPYSL2/OLFM1/NEDD4L/S1PR1/MAGI2/SH3GL2/FGFR2",36
"GO:0060395","GO:0060395","SMAD protein signal transduction","17/1486","78/18866",9.72995499626979e-05,0.00299836244753472,0.00229799435729075,"BMP4/BTBD11/SLC2A10/VEPH1/INHA/DAB2/CITED1/WWTR1/GDF15/SMAD7/OVOL2/BMP2/JUN/GDF11/MAGI2/TGFB2/SMAD3",17
"GO:0007586","GO:0007586","digestion","25/1486","141/18866",0.000101020349153586,0.00309672326855625,0.00237337971034299,"STK39/F11R/CEL/SCARB1/MUC13/KCNQ1/SLC26A6/SOX9/CD36/PIR/PGC/UGCG/PTGER3/SGK1/NMU/TYMP/VSIG1/LIMA1/HAMP/EZR/PPARGC1A/ADM2/MUC2/VIL1/VDR",25
"GO:0018212","GO:0018212","peptidyl-tyrosine modification","51/1486","377/18866",0.000102315007676082,0.00312007484345552,0.00239127674190317,"CD24/IGF2/CD74/NTRK2/IL24/EPHB3/CSF1R/FGFR4/PKDCC/ARHGEF2/EFNA5/JAK3/BST1/CD36/STAP2/HGF/EPHA7/GPRC5B/ERRFI1/ITGB3/DOK7/TIE1/LIF/TREM2/NEDD9/CADM4/AREG/CD44/MERTK/EPHA4/SHC1/IL6R/ERBB3/ALKAL2/HCLS1/EPHB2/DDR2/ERBB2/PDGFA/FES/HES1/IL11/MIR221/PTPRC/SRMS/DOCK3/PTPN6/IL18/PDGFRA/SLA/FGFR2",51
"GO:0045216","GO:0045216","cell-cell junction organization","33/1486","210/18866",0.00010437008859758,0.00316431170902009,0.00242518060417145,"ACTN4/F11R/CSF1R/CLDN8/CTNND1/PKP3/JUP/SNAI2/LSR/DLG5/HEG1/AFDN/CDH5/JAM3/IL1B/GJA5/DSP/WHRN/EPHA4/TJP1/CLDN5/CDH17/PVR/PARD6G/NECTIN3/SMAD7/PKP1/CLDN10/ECT2/TGFB2/TLN2/SMAD3/CLDN18",33
"GO:0050670","GO:0050670","regulation of lymphocyte proliferation","34/1486","219/18866",0.000105408845593695,0.00316431170902009,0.00242518060417145,"CD24/IGF2/VSIR/HLA-DMB/HHLA2/CD74/HLA-DRB1/RAC2/SPN/PELI1/JAK3/BST1/HLA-A/BMP4/DLG5/SLC7A1/ARG2/IRF1/PNP/IL1B/PRKCQ/MEF2C/HAVCR2/PKN1/ERBB2/ANXA1/HES1/CD55/PTPRC/CD1D/PTPN6/IL18/ZBTB7B/HLA-DPA1",34
"GO:0030098","GO:0030098","lymphocyte differentiation","50/1486","368/18866",0.000106781731924945,0.00316431170902009,0.00242518060417145,"VSIR/CD83/SATB1/CD74/ITPKB/LRRC8A/SPN/JAK3/CDK6/VAV1/DTX1/BMP4/IKZF1/SEMA4A/CD79B/SLAMF8/RUNX3/BLNK/CD3D/DLL1/IRF1/HLA-DOA/BATF/ZBTB16/SLAMF6/PNP/IL1B/NFAM1/SPINK5/TCF7/MERTK/CMTM7/INHA/MAFB/CDH17/GATA3/ERBB2/SPI1/ANXA1/IL11/SMAD7/PTPRC/CD1D/PIK3R1/PTPN6/IL18/SOX12/ZBTB7B/ZFP36L1/MYB",50
"GO:0090132","GO:0090132","epithelium migration","50/1486","368/18866",0.000106781731924945,0.00316431170902009,0.00242518060417145,"ADGRA2/AMOTL1/CXCL13/SPRED1/SCARB1/EPB41L4B/TACSTD2/BCAR1/MIR200A/SOX9/LPXN/JUP/BMP4/SEMA4A/CEACAM1/ITGB3/PRKD1/HIF1A/CDH5/SRPX2/DPP4/PPARG/MIR196A1/MEF2C/KANK2/WNT5A/GATA3/KLF4/PKN1/MYH9/PTPRM/ETS1/ANXA1/NR2F2/HYAL1/LOXL2/MIR221/PTGS2/VIL1/PRKX/SASH1/JUN/SOX18/TGFB2/ADAMTS9/KANK1/MAPRE2/MIR23A/FGF18/GIPC1",50
"GO:1903053","GO:1903053","regulation of extracellular matrix organization","12/1486","44/18866",0.000106941663914374,0.00316431170902009,0.00242518060417145,"PHLDB1/COLGALT1/FGFR4/SOX9/SLC2A10/CPB2/CHADL/DPP4/RB1/DDR2/ETS1/SMAD3",12
"GO:2000106","GO:2000106","regulation of leukocyte apoptotic process","18/1486","86/18866",0.000107008320817417,0.00316431170902009,0.00242518060417145,"CD74/CDKN2A/CXCL12/ITPKB/JAK3/BMP4/SLC7A11/DOCK8/ARG2/HIF1A/PRKCQ/MEF2C/MERTK/CCR5/IRF7/WNT5A/HCLS1/ANXA1",18
"GO:0048562","GO:0048562","embryonic organ morphogenesis","43/1486","302/18866",0.000110552597410589,0.00325269074290954,0.00249291575118403,"GNAS/EYA1/PKD2/STRA6/SOX9/USH1C/BMP4/ALDH1A3/SIX4/NTN1/DLL1/IFT57/HIF1A/SOX17/DLX6/MMP16/WHRN/MEF2C/TCF7/STIL/TTC39C/WNT5A/EPHB2/MICAL2/MAFB/GATA3/VANGL2/YAP1/TBX3/HPN/MTHFD1L/TCF21/HES1/TPRN/HYAL1/OVOL2/PAX8/RIPOR2/PDGFRA/SOX18/SMAD3/PRRX1/FGFR2",43
"GO:0031589","GO:0031589","cell-substrate adhesion","49/1486","359/18866",0.000111309871070821,0.00325859647559828,0.00249744200197321,"NID2/ACTN4/LYVE1/CARMIL1/CDKN2A/TACSTD2/CSF1/EPHB3/RAC2/CD96/EFNA5/PLEKHA2/CDK6/BST1/LPXN/CD36/COL26A1/JUP/TIAM1/DLC1/SIGLEC1/COL5A3/SPOCK2/ITGB3/LAMC3/NTN4/LAMB2/JAM3/SORBS3/NEDD9/COL17A1/CD44/SORBS1/MERTK/EGFL6/MEGF9/ECM2/TNFRSF12A/FERMT2/ITGBL1/PIK3R1/PRKX/ITGA7/CSPG5/BCAM/CX3CL1/ADAMTS9/KANK1/SMAD3",49
"GO:1903729","GO:1903729","regulation of plasma membrane organization","7/1486","16/18866",0.000112358893786073,0.00326695882867192,0.00250385104708138,"NOX1/ASAP1/SYTL4/RAB3A/MYH9/TGFB2/SH3GL2",7
"GO:0060993","GO:0060993","kidney morphogenesis","19/1486","94/18866",0.000114029042366207,0.00326695882867192,0.00250385104708138,"TACSTD2/EYA1/PKD2/SOX9/WNT6/BMP4/SIX4/LIF/FOXD1/GATA3/VANGL2/CITED1/TCF21/HES1/WWTR1/BMP2/PAX8/PRKX/PBX1",19
"GO:0061458","GO:0061458","reproductive system development","58/1486","447/18866",0.000114083703612908,0.00326695882867192,0.00250385104708138,"TP63/IGF2/SLIT3/CTSB/HTRA1/PKD2/STRA6/SOX9/HEY1/BMP4/SYCP2/AKR1C3/SIX4/DHCR24/MGST1/SPP1/HIF1A/TFAP2C/LIF/VGF/SERPINB5/ITGB8/GJB5/PPARG/TCF7/MERTK/INHA/HOXA10/SDC1/NUPR1/WNT5A/GATA3/PTPRN/HS6ST1/CITED1/ASPM/ANXA1/TBX3/TCF21/NR2F2/HES1/LDOC1/PTX3/NRIP1/E2F7/PTGS2/PRDX4/OVOL2/PTPN6/VDR/REN/PDGFRA/ZFP36L1/FOSL1/TGFB2/ID4/BSG/FGFR2",58
"GO:0002703","GO:0002703","regulation of leukocyte mediated immunity","33/1486","211/18866",0.000114557892103795,0.00326695882867192,0.00250385104708138,"SERPINB4/RAC2/CD96/JAK3/BST2/VAV1/NOS2/HLA-A/VAMP8/CEACAM1/HLA-H/DDX58/C4BPB/SLAMF6/AZGP1/IL1B/DNASE1L3/HAVCR2/TRPM4/GATA3/MAD2L2/PVR/SH2D1A/FES/SMAD7/PTPRC/CD1D/C4BPA/PTPN6/IL18/CD1A/IL13RA2/CD84",33
"GO:0071604","GO:0071604","transforming growth factor beta production","11/1486","38/18866",0.000114577827375598,0.00326695882867192,0.00250385104708138,"CD24/HIF1A/ITGB8/LAPTM4B/LUM/LTBP1/PTGS2/MYB/TGFB2/CX3CL1/SMAD3",11
"GO:0061036","GO:0061036","positive regulation of cartilage development","10/1486","32/18866",0.000114943384919969,0.00326695882867192,0.00250385104708138,"PKDCC/SOX9/BMP4/ZBTB16/WNT5A/LOXL2/SMAD7/BMP2/SMAD3/FGF18",10
"GO:0046683","GO:0046683","response to organophosphorus","24/1486","134/18866",0.000117212052299653,0.00331534573050467,0.00254093556548904,"CPS1/PKD2/CIB2/KCNQ1/SLC26A6/DUOX1/PKLR/VGF/IL1B/AREG/SDC1/P2RY2/RFC3/TRPM4/EZR/PTPRN/CITED1/PTGS2/SREBF1/REN/ZFP36L1/FOSL1/BSG/RAPGEF3",24
"GO:0051209","GO:0051209","release of sequestered calcium ion into cytosol","22/1486","118/18866",0.000121102109323042,0.00340890793310775,0.00261264317836097,"TMEM38B/JPH1/ATP1A2/PKD2/CASQ2/ITPR3/F2/ITPR1/CCL3/PLN/CYBA/HAP1/CCR5/MYO5A/CEMIP/RYR1/PTPRC/CLIC2/TRPM2/PTPN6/CX3CL1/TMEM38A",22
"GO:0060675","GO:0060675","ureteric bud morphogenesis","15/1486","65/18866",0.000124942055673735,0.00350017098550105,0.00268258868464937,"TACSTD2/EYA1/PKD2/SOX9/WNT6/BMP4/SIX4/FOXD1/GATA3/CITED1/TCF21/HES1/BMP2/PAX8/PBX1",15
"GO:0048565","GO:0048565","digestive tract development","24/1486","135/18866",0.000132095451339021,0.00365021178334445,0.0027975824230118,"TP63/CPS1/EPHB3/STRA6/PKDCC/BMP4/CCNB1/HIF1A/SOX17/ASCL1/EDNRB/TCF7/WNT5A/RB1/VANGL2/YAP1/TCF21/HES1/OVOL2/PDGFRA/TGFB2/SMAD3/FGFR2/CLDN18",24
"GO:0070167","GO:0070167","regulation of biomineral tissue development","19/1486","95/18866",0.000132168214870884,0.00365021178334445,0.0027975824230118,"PKDCC/SOX9/HEY1/WNT6/BMP4/CCR1/HIF1A/CCL3/MEF2C/COMP/KL/TRPM4/DDR2/FAM20C/ISG15/BMP2/S1PR1/ASPN/SMAD3",19
"GO:0110149","GO:0110149","regulation of biomineralization","19/1486","95/18866",0.000132168214870884,0.00365021178334445,0.0027975824230118,"PKDCC/SOX9/HEY1/WNT6/BMP4/CCR1/HIF1A/CCL3/MEF2C/COMP/KL/TRPM4/DDR2/FAM20C/ISG15/BMP2/S1PR1/ASPN/SMAD3",19
"GO:0003007","GO:0003007","heart morphogenesis","38/1486","258/18866",0.000133716932452022,0.00367564619486662,0.00281707577486024,"SLIT3/EYA1/PKD2/SOX9/HEY1/SNAI2/BMP4/DLC1/HEG1/DLL1/IFT57/HIF1A/SOX17/CPE/GJA5/DSP/MEF2C/STIL/MYL3/CLDN5/WNT5A/MICAL2/GATA3/VANGL2/YAP1/TBX3/RYR1/HES1/OLFM1/SMAD7/OVOL2/BMP2/S1PR1/JUN/SOX18/TGFB2/SMAD3/FGFR2",38
"GO:0035050","GO:0035050","embryonic heart tube development","17/1486","80/18866",0.000135462814356251,0.00369655688089099,0.00283310206898976,"PKD2/DLL1/IFT57/HIF1A/SOX17/GJA5/MEF2C/STIL/WNT5A/MICAL2/VANGL2/YAP1/TBX3/HES1/OVOL2/SOX18/SMAD3",17
"GO:0032943","GO:0032943","mononuclear cell proliferation","41/1486","286/18866",0.00013595280010968,0.00369655688089099,0.00283310206898976,"CD24/IGF2/VSIR/HLA-DMB/SATB1/HHLA2/CD74/CSF1/HLA-DRB1/RAC2/SPN/PELI1/JAK3/BST1/HLA-A/BMP4/DLG5/SLC7A1/DOCK8/ARG2/ELF4/IRF1/PNP/IL1B/PRKCQ/MEF2C/HAVCR2/PKN1/ERBB2/ANXA1/HES1/CD55/SLC11A1/PTPRC/CD1D/PTPN6/IL18/CD151/ZBTB7B/BTN3A1/HLA-DPA1",41
"GO:0042472","GO:0042472","inner ear morphogenesis","20/1486","103/18866",0.000136371697057635,0.00369655688089099,0.00283310206898976,"EYA1/SOX9/USH1C/ALDH1A3/SIX4/NTN1/DLX6/WHRN/TTC39C/WNT5A/EPHB2/MAFB/GATA3/VANGL2/HPN/TPRN/PAX8/RIPOR2/PRRX1/FGFR2",20
"GO:0030073","GO:0030073","insulin secretion","33/1486","213/18866",0.000137658101674427,0.00369835025234244,0.00283447653840367,"NR0B2/BAIAP3/HLA-DRB1/HNF1A/ITPR3/SYTL4/FOXA2/EFNA5/IL1RN/NOS2/ITPR1/CACNA2D2/TIAM1/DOC2B/FAM3D/HIF1A/MCU/VGF/IL1B/DPP4/GPR27/NNAT/MYO5A/TRPM4/PTPRN/ANXA1/HMGN3/CNR1/CPT1A/SREBF1/PFKFB2/PHPT1/RAPGEF3",33
"GO:0051283","GO:0051283","negative regulation of sequestering of calcium ion","22/1486","119/18866",0.000137701170796012,0.00369835025234244,0.00283447653840367,"TMEM38B/JPH1/ATP1A2/PKD2/CASQ2/ITPR3/F2/ITPR1/CCL3/PLN/CYBA/HAP1/CCR5/MYO5A/CEMIP/RYR1/PTPRC/CLIC2/TRPM2/PTPN6/CX3CL1/TMEM38A",22
"GO:0032496","GO:0032496","response to lipopolysaccharide","46/1486","334/18866",0.000144139349292333,0.00383724440205183,0.00294092730207145,"CPS1/CXCL13/GCH1/SCARB1/IL24/NOCT/PPBP/PELI1/CD96/CXCL3/CXCL1/NOS2/CD36/SELE/MGST1/CTSG/TREM2/CCL3/CNP/PTGES/IL1B/C5AR1/S100A14/EDNRB/MEF2C/HAVCR2/CCR5/HAMP/S100A7/WNT5A/PALM3/PPARGC1A/CITED1/LDOC1/CNR1/CD55/ABCC2/SLC11A1/CXCL5/PTGS2/PTGER2/SASH1/IL18/REN/CX3CL1/FGFR2",46
"GO:0014745","GO:0014745","negative regulation of muscle adaptation","6/1486","12/18866",0.000144183393416123,0.00383724440205183,0.00294092730207145,"MIR25/ERRFI1/LMNA/KLF4/FOXO1/SMAD3",6
"GO:0046470","GO:0046470","phosphatidylcholine metabolic process","18/1486","88/18866",0.000145893191191349,0.00384565896181328,0.00294737635924491,"LPCAT1/SCARB1/PLA2G1B/LIPC/MBOAT2/SLC44A5/ACSL3/CHPT1/MBOAT1/CETP/FABP5/RAB38/PLA2G4C/PLBD1/LPCAT2/STARD10/ACHE/APOC1",18
"GO:0001667","GO:0001667","ameboidal-type cell migration","61/1486","481/18866",0.000146470016820557,0.00384565896181328,0.00294737635924491,"ADGRA2/AMOTL1/CXCL13/SPRED1/SCARB1/EPB41L4B/TACSTD2/SEMA6D/BCAR1/MIR200A/SOX9/LPXN/JUP/PDLIM1/BMP4/SEMA4A/PRR5L/CEACAM1/ITGB3/PRKD1/HIF1A/CDH5/SOX17/TIMP1/SRPX2/DPP4/SEMA4G/EDNRB/PPARG/MIR196A1/MEF2C/KANK2/ARHGDIB/WNT5A/TNS1/GATA3/DDR2/KLF4/PKN1/MYH9/PTPRM/ETS1/ANXA1/NR2F2/HYAL1/LOXL2/MIR221/PTGS2/VIL1/OVOL2/PRKX/SASH1/JUN/SOX18/TGFB2/ADAMTS9/KANK1/MAPRE2/MIR23A/FGF18/GIPC1",61
"GO:0043087","GO:0043087","regulation of GTPase activity","61/1486","481/18866",0.000146470016820557,0.00384565896181328,0.00294737635924491,"F11R/IQGAP2/ARHGAP26/TRAPPC6A/NTRK2/CXCL13/FGD1/EPHB3/CCL11/TAGAP/LLGL2/TBC1D1/ASAP1/EFNA5/ADAP2/PLEKHG4/LLGL1/VAV1/STMN3/ARHGDIG/CCL26/TIAM1/DLC1/ACAP1/ARHGAP29/TBC1D2/OPHN1/DOCK8/ERRFI1/PLXNA1/ARHGAP45/AFDN/CCL3/DEPDC1/BCAR3/PLXNB3/ALS2CL/IQGAP3/RASAL1/NEDD9/SIPA1L3/DOCK9/SH3BP4/TBC1D9/TBC1D16/EPHA4/RASIP1/ARHGDIB/WNT5A/FGD6/ARHGEF5/ERBB2/NET1/PLEKHG6/ASAP3/S1PR1/JUN/ECT2/CX3CL1/RAPGEF3/MAPRE2",61
"GO:0032330","GO:0032330","regulation of chondrocyte differentiation","13/1486","52/18866",0.000147431848277559,0.00385363156993352,0.00295348669740242,"PTHLH/PKDCC/SOX9/SNAI2/BMP4/SCIN/TRPS1/ZBTB16/CHADL/LOXL2/SMAD7/SMAD3/FGF18",13
"GO:0010837","GO:0010837","regulation of keratinocyte proliferation","11/1486","39/18866",0.000148322910289041,0.00385969173218816,0.00295813130555407,"TP63/SNAI2/SFN/PRKD1/AREG/YAP1/OVOL2/VDR/ZFP36L1/REG3A/FGFR2",11
"GO:0072171","GO:0072171","mesonephric tubule morphogenesis","15/1486","66/18866",0.000150060080241015,0.00388761845049179,0.00297953480236352,"TACSTD2/EYA1/PKD2/SOX9/WNT6/BMP4/SIX4/FOXD1/GATA3/CITED1/TCF21/HES1/BMP2/PAX8/PBX1",15
"GO:0001654","GO:0001654","eye development","51/1486","384/18866",0.000162557881148503,0.00418365044706272,0.00320641859963655,"LPCAT1/THRB/NTRK2/HDAC1/SPRED1/SMOC1/STRA6/SOX9/TGIF2/USH1C/WNT6/BMP4/ALDH1A3/SLC7A11/CLIC4/CHRDL1/DLL1/LAMC3/HIF1A/LAMB2/SKIL/BCAR3/PROM1/SIPA1L3/SLC39A5/LIMK2/MEIS2/SALL2/CRYAB/MERTK/FREM2/WNT5A/EPHB2/COL5A2/GATA3/MYOM1/KLF4/ACTL6A/OBSL1/PTPRM/NECTIN3/PBX3/TENM3/ACHE/JUN/PDGFRA/GDF11/PBX1/TGFB2/SMAD3/LAMA1",51
"GO:0048732","GO:0048732","gland development","57/1486","443/18866",0.000162915850030794,0.00418365044706272,0.00320641859963655,"TP63/AURKA/IGF2/CPS1/DDX39B/CSF1/PKD2/EPHB3/CSF1R/CCL11/PAM/STRA6/HNF1A/DKK3/SOX9/HGF/SNAI2/BMP4/ALDH1A3/LSR/SIX4/NTN1/CEACAM1/PLXNA1/NTN4/HIF1A/CPB2/SERPINB5/IQGAP3/DBP/ASCL1/AREG/HAMP/WNT5A/MAFB/GATA3/MPST/PDGFA/ETS1/ANXA1/TBX3/HPN/TCF21/HES1/E2F7/BMP2/PAX8/VDR/JUN/ZBTB7B/PDGFRA/PBX1/TGFB2/ID4/SMAD3/LAMA1/FGFR2",57
"GO:0043583","GO:0043583","ear development","34/1486","224/18866",0.000164713017495475,0.00421133064382536,0.00322763315827722,"EYA1/CYTL1/STRA6/KCNQ1/SOX9/USH1C/SLC25A27/BMP4/ALDH1A3/SIX4/NTN1/DLL1/ESRP1/DLX6/WHRN/EPHA4/TTC39C/MCM2/FREM2/WNT5A/EPHB2/MAFB/GATA3/VANGL2/HPN/HES1/TPRN/CXCL14/BMP2/PAX8/RIPOR2/TGFB2/PRRX1/FGFR2",34
"GO:0045655","GO:0045655","regulation of monocyte differentiation","8/1486","22/18866",0.000170491894819181,0.00434013062681001,0.00332634758633486,"CD74/CSF1/HLA-DRB1/CDK6/IRF7/FES/JUN/ZFP36L1",8
"GO:0002576","GO:0002576","platelet degranulation","23/1486","129/18866",0.00017276446905185,0.00437894357705015,0.00335609447057662,"IGF2/ACTN4/MAGED2/CLEC3B/PPBP/TAGLN2/F5/SYTL4/A2M/CD36/HGF/SERPINA1/ITGB3/SCG3/SCCPDH/CLU/TIMP1/LHFPL2/SELENOP/VEGFB/PDGFA/TGFB2/QSOX1",23
"GO:0046634","GO:0046634","regulation of alpha-beta T cell activation","19/1486","97/18866",0.000176205563350932,0.00444691195439528,0.00340818655428775,"VSIR/CD83/ITPKB/JAK3/HLA-A/RUNX3/ARG2/IRF1/ZBTB16/PNP/PRKCQ/GATA3/ANXA1/CD55/SMAD7/PTPRC/IL18/ZBTB7B/MYB",19
"GO:0051282","GO:0051282","regulation of sequestering of calcium ion","22/1486","121/18866",0.000177047724207651,0.00444898894950987,0.00340977839754786,"TMEM38B/JPH1/ATP1A2/PKD2/CASQ2/ITPR3/F2/ITPR1/CCL3/PLN/CYBA/HAP1/CCR5/MYO5A/CEMIP/RYR1/PTPRC/CLIC2/TRPM2/PTPN6/CX3CL1/TMEM38A",22
"GO:0046890","GO:0046890","regulation of lipid biosynthetic process","32/1486","207/18866",0.000179791318253375,0.00449862465116884,0.00344782001670777,"LPCAT1/ABCD1/CD74/SCARB1/FGFR4/DKK3/SNAI2/AKR1C3/CEACAM1/FDFT1/ACSL3/SQLE/ACACA/IL1B/SC5D/SORBS1/ORMDL3/PPARGC1A/FABP5/ABCA2/RAB38/PDGFA/ANXA1/SCD/SLC45A3/PTGS2/SREBF1/BMP2/VDR/ABHD6/APOC1/IDI1",32
"GO:0001906","GO:0001906","cell killing","28/1486","172/18866",0.000184704794315958,0.0046019003009359,0.00352697217544873,"CTSC/SERPINB4/F2/VAV1/NOS2/HLA-A/CEACAM1/HLA-H/LYST/GAPDH/CTSG/SLAMF6/AZGP1/DNASE1L3/HAVCR2/HAMP/TUBB/GZMB/PVR/SH2D1A/CD55/CLEC7A/PTPRC/CD1D/PTPN6/IL18/PRF1/CD1A",28
"GO:0048754","GO:0048754","branching morphogenesis of an epithelial tube","26/1486","155/18866",0.000189178027084403,0.00463883922545367,0.00355528277551513,"TACSTD2/CSF1/EYA1/PKD2/CCL11/SOX9/WNT6/BMP4/CLIC4/DLG5/SIX4/FOXD1/AREG/RASIP1/WNT5A/VANGL2/YAP1/CITED1/TBX3/TCF21/BMP2/PAX8/VDR/PBX1/LAMA1/FGFR2",26
"GO:0045619","GO:0045619","regulation of lymphocyte differentiation","29/1486","181/18866",0.000189758065806025,0.00463883922545367,0.00355528277551513,"VSIR/CD83/CD74/ITPKB/JAK3/DTX1/BMP4/SLAMF8/RUNX3/IRF1/HLA-DOA/ZBTB16/PNP/IL1B/NFAM1/SPINK5/TCF7/INHA/GATA3/ERBB2/ANXA1/SMAD7/PTPRC/PTPN6/IL18/SOX12/ZBTB7B/ZFP36L1/MYB",29
"GO:0009069","GO:0009069","serine family amino acid metabolic process","11/1486","40/18866",0.000190148832469493,0.00463883922545367,0.00355528277551513,"GCLM/SLC7A11/SDSL/TST/GLDC/SDS/MPST/SHMT2/PHGDH/PSPHP1/SEPHS2",11
"GO:0072210","GO:0072210","metanephric nephron development","11/1486","40/18866",0.000190148832469493,0.00463883922545367,0.00355528277551513,"PKD2/SOX9/BMP4/LAMB2/LIF/FOXD1/CITED1/TCF21/HES1/PAX8/PDGFRA",11
"GO:0090184","GO:0090184","positive regulation of kidney development","11/1486","40/18866",0.000190148832469493,0.00463883922545367,0.00355528277551513,"CD24/SOX9/BMP4/SIX4/LIF/FOXD1/PROM1/IL6R/GATA3/PDGFA/PAX8",11
"GO:0000302","GO:0000302","response to reactive oxygen species","35/1486","235/18866",0.000194011336515393,0.00471342894314368,0.00361244956350784,"GCH1/PKD2/MAP3K5/SIGMAR1/RNF112/CD36/MT3/HGF/AKR1C3/TXNIP/SESN1/AREG/CRYAB/SDC1/S100A7/SOD2/SOD3/PPARGC1A/PTPRN/TXN/KLF4/HP/NET1/PLK3/ETS1/ANXA1/HYAL1/MMP2/TRPM2/FOXO1/JUN/PDGFRA/ECT2/FOSL1/MYB",35
"GO:0090287","GO:0090287","regulation of cellular response to growth factor stimulus","43/1486","310/18866",0.000199565367436228,0.00481527089700498,0.00369050291409631,"ADGRA2/HTRA1/CXCL13/SPRED1/DKK3/SPRY4/MT3/BMP4/SLC2A10/CHRDL1/DLL1/ITGB3/HIF1A/CDH5/SKIL/MIR573/CDKN2B/FOXD1/IL1B/CADM4/VEPH1/SNX25/HTRA3/VASN/WNT5A/BAMBI/NBL1/DAB2/GATA3/RASL11B/CITED1/PEG10/FAM20C/NREP/HES1/SHISA2/LTBP1/SMAD7/TMEM204/ASPN/SMAD3/FGF18/GIPC1",43
"GO:0055123","GO:0055123","digestive system development","25/1486","147/18866",0.000199848134581078,0.00481527089700498,0.00369050291409631,"TP63/IGF2/CPS1/EPHB3/STRA6/PKDCC/BMP4/CCNB1/HIF1A/SOX17/ASCL1/EDNRB/TCF7/WNT5A/RB1/VANGL2/YAP1/TCF21/HES1/OVOL2/PDGFRA/TGFB2/SMAD3/FGFR2/CLDN18",25
"GO:0072088","GO:0072088","nephron epithelium morphogenesis","16/1486","75/18866",0.000201293979194516,0.00482817823746735,0.00370039531238677,"TACSTD2/EYA1/PKD2/SOX9/WNT6/BMP4/SIX4/LIF/FOXD1/GATA3/CITED1/TCF21/HES1/BMP2/PAX8/PBX1",16
