"","ID","Description","Count","GeneRatio","geneID"
"GO:0050794","GO:0050794","regulation of cellular process",652,"652/1074","IFI27L2/TFCP2L1/P3H3/HIF3A/SIPA1L2/AKT3/MYCL/TENT5A/RASL11A/VEGFA/DLK2/USP2/ATP1B3/MAOB/RIN2/GNG8/TSPAN5/TRIO/P2RX1/P3H2/CHRD/AURKB/CTSZ/BRSK2/HIP1R/TSC22D3/RGS11/SPAG5/ACACB/TRAF4/KCNJ3/LY6H/ICA1/STYK1/WNK4/STAT5A/CCL22/HLA-DQA1/DMPK/NCAPG2/SSH3/RIPK4/TWIST2/FHL3/PJA2/ZNF844/IGLV3-27/BMPR1B/PDE5A/DYSF/RAB11FIP5/SPIN4/MYRIP/MID1IP1/WNK2/FABP6/SERPINA6/NLGN2/MYCN/KIF2C/LDHA/ARL2/LY96/CLDN1/APOBEC3G/MBP/CAPN5/PAK1/PCSK6/ITGAX/ABHD2/TP53I3/NID1/APLN/SNAP25/GSTP1/RIMS4/PABPC1L/SLC7A2/SHMT1/TFPI/LRP5/CBLN1/FLRT1/GLIS2/NFAT5/PTPRU/CCL17/RHOJ/GPRASP1/RETN/HRH1/MMP1/MUC6/SCX/ZDHHC1/ZYX/HNF1B/PIP/TNFRSF18/ZNF467/TMEM102/TPPP3/ARHGAP30/CCL13/APH1B/ARHGAP24/CCL18/PTPRF/ROBO1/ADRA1B/TRABD2B/CLDN3/MELK/TCF19/HEYL/GABBR1/KLF15/TGFA/RPS3/NCAM1/SERPINH1/IQGAP1/MCTP2/ARRDC4/PGF/TCIRG1/PITPNM1/PAIP2B/GADD45B/RASSF7/RIMS3/DLL4/CXCR4/SLC29A1/PAEP/NPNT/RAB25/A2ML1/OXCT1/CCL24/CD209/EPHB6/LGALS7B/HRAS/HSPB1/MUC20/MAMSTR/CASP10/CYP26B1/PAG1/HBB/ADCY9/FKBP4/ZNF423/NDRG4/ZMAT3/OVOL1/CCL19/DMD/SORCS2/FBXL7/GPC6/TENT5C/MX2/ANLN/ABR/HERC5/PLAUR/KRT16/AVPR1A/ALCAM/VEGFD/AQP3/GABRB3/ZAP70/SERPINA5/FAM83G/RALGAPA2/NPPC/COL6A3/PBXIP1/DAPL1/IGLL5/TBC1D8/CHODL/IL17RD/CSRNP1/SIRPA/CD2AP/LPAR1/RPS4X/TFDP1/PALM/TWSG1/TPPP/TMOD2/KCND3/BMP8B/TTK/DNPH1/PTK7/FLT4/RNF19A/GUCY2C/TPP1/BNC1/RUNDC3A/HOXB6/RNF43/NFATC2/STX1A/PER1/MAGED1/YPEL3/TGFB1I1/FURIN/MFGE8/FANCI/IGF1R/CFTR/FUT2/TMEM176A/KLHL13/CD38/PNMA1/LTBP2/TGFB3/CREB3L3/PARD6A/RRAS/IFI6/STEAP3/CYTIP/SELP/NXN/RASGRP1/JAG2/USP18/CIB1/OLFM2/RARG/EGFL7/KCNE4/SOX2/RAP2B/AGT/SEMA7A/FGF2/PTPN14/TYROBP/IGLV3-21/CXCR3/IGLV2-23/BTK/SYT7/PDE2A/TNFRSF4/ZNF367/FAXDC2/GPR37L1/SMIM22/RNF183/NETO2/TRERF1/LPAR3/CGNL1/MCC/LAMA4/SOSTDC1/CXADR/HLA-F/BTG3/INAVA/JAM2/CD177/SORBS2/GPR155/CAMK2N2/FZD5/FOXF2/SGPP2/ARHGAP25/S100A9/FOXP4/TUBB2B/TFAP2A/PITX1/SCT/NUCB2/IL7R/HES2/ATOH8/JSRP1/HOXC8/RRAD/PLA2G10/TGFBR3/NME1/CSF3/RAPGEFL1/ASPA/ENO3/ITGB6/KCNIP3/IL34/THEMIS2/ERG/MYO1E/MPP1/LTBP4/SLA2/ADCY6/HNF4A/THPO/IL20RB/PCBP4/COBL/PODN/BMP7/IRAK3/HMGN5/SVIP/S100A6/ANXA5/CXCL16/BCL6B/TCIM/ITIH3/FIBIN/HSPB6/PLXNA2/CCDC3/GNA15/TSC22D1/MEDAG/PRDX5/SIX1/HSPA2/MDK/ZNF92/AMH/EGFR/NIPSNAP2/IL27RA/CYP7B1/TUBB4A/CREB5/GPT/MAFF/BDKRB2/RASAL3/WT1/CYB5D2/PLXNB2/TMEM119/TLE1/DST/LGI4/IGLC3/DCN/MICAL1/IGHV3-64/HK2/ANOS1/MFSD12/TPM1/GMDS/BSG/CLEC7A/SYNPO2/SASH3/TMEM37/JUNB/LY86/CHAC1/SCAND1/MDFI/HOXD11/GPSM2/TMIGD3/P2RY1/RSAD2/KLF13/ITGAM/IL6ST/S1PR2/GRP/IL15RA/CTNND2/FBN1/TSHR/FPR1/SPINT1/DYNLT3/SYK/CHD3/SLN/SOX7/CLIC3/KCNK2/MTCL1/APLP2/ADGRF5/ITGB5/NES/DEPDC1B/PRKCB/LDB2/GRHL2/LBH/PPIF/RASD1/S100A12/HMGA1/IER3/HLA-G/PIM1/RPS6/SLCO3A1/CMKLR1/ICAM1/CASZ1/PLXNA3/RGS1/SH3PXD2B/SGK2/MYBL2/MMP14/GRB10/DOK5/FOXE1/POU2AF1/PAX2/CD99/CACNG4/CAPN13/OSR2/EDIL3/ITGA2/TYMS/SOX11/PTPRG/RBMS3/CASTOR3/ARL6IP5/DCDC2/TNFSF12/PACSIN1/DLGAP5/CCR7/TNK2/GUCY1B1/MXD1/LZTS1/BCL2L12/HAS3/MPZL1/SERPIND1/MMP11/DAPK1/GPX1/TMEM106A/RND1/SLFN11/DHCR7/SPTBN2/PPP1R13L/TNFAIP8L3/PSCA/GPR68/CLIC5/HPCA/HOXD10/CD2/IL16/ECEL1/HOPX/CHST11/KRT20/FMOD/TENM4/EPS8/CCL20/RTKN/FRAT2/CCL4/LILRB4/BTN3A2/ACE/SLC6A13/CILP/IGLV3-25/BTG2/IGLC7/BAG3/NPR2/CENPV/COL3A1/WEE1/CCDC68/LDLRAD4/LINGO1/STAP1/MVD/PKIG/RAB27A/DAPK2/CRABP1/DLG3/REEP2/PCNA/ZNF671/ZNF692/ERN2/CDC42BPG/MTRNR2L12/LMO4/FST/SPIB/DIRAS2/ABCA1/NFIL3/S1PR1/GRHL1/CYBB/SLC38A2/TMEM100/LARP6/CD5/PHLDA3/APOLD1/RRS1/RCC2/KCNJ15/CACNA1D/NPTX2/ARHGEF16/BIRC5/DNMT1/HBA2/NANOS1/CLIC1/F13A1/NDP/DBNDD1/BASP1/FSCN1/TNFSF13/RACGAP1/ERFE/SCN4B/IRF4/RFC4/NOSTRIN/IGFBPL1/IRF2BPL/NR4A3/CDHR5/HCN2/MISP/DERL3/CORO1A/NR1D1/YBX3/RGCC/OLFM4/ITGA9/HES6/ADGRL2/CHN1/PIK3CD/ALDH1A2/SPINT2/ANO9/NLGN4X/SEMA4B/PRR16/SLC43A2/MVB12B/CDCA5/IGFBP3/CD47/RELB/TCF4/CMAHP/SEMA6B/MUCL1/RASGRP2/BCL3/GAL/SH3YL1/RTN4R/RBM38/VSTM2L/RAC3/CDH1/ZEB2/NSG1/CXXC4/CHRM1/MAST4/SYT11/TIMP2/CACNB3/ZNF770/ARHGAP23/DOCK10/GLUL/IGLV3-19/FYN/WWC2/C1QL4/PRSS2/SCGB3A1/F2R/MAPT/PBLD/SESN3/SERPING1/TNKS1BP1/FUT3/PKIA/MUC3A/MAP3K6/ATP6V1C2/IL2RA/FOLR2/PLK4/SVEP1/CNKSR1/ECHDC3/HOXA5/TNK1/FZD4/HOXA13/HOXA3/ZBTB4/CD248/WNT2/SPHK1/SMPDL3B/MX1/DUSP9/GMIP/GNG7/LAG3/GREM2/RFLNA/ATP8A1/NEK6/NPC2"
"GO:0051301","GO:0051301","cell division",35,"35/1074","VEGFA/AURKB/BRSK2/SPAG5/NCAPG2/KIF2C/TGFA/RPS3/PGF/FBXL7/ANLN/VEGFD/CD2AP/TPPP/KLHL13/TGFB3/PARD6A/CIB1/FGF2/MDK/GPSM2/DYNLT3/LBH/RTKN/CENPA/CENPV/WEE1/TUBA1C/RCC2/BIRC5/RACGAP1/MISP/CDCA5/PLK4/NEK6"
"GO:0051641","GO:0051641","cellular localization",209,"209/1074","MYO5C/VEGFA/ATP1B3/RPS5/TSPAN5/P2RX1/AURKB/CYC1/CTSZ/BRSK2/SLC29A2/BICDL2/SPAG5/ACACB/KCNJ3/KLC3/RILP/MMRN1/RAB11FIP5/MYRIP/MID1IP1/NLGN2/KIF2C/ARL2/PAK1/ITGAX/SNAP25/GSTP1/RIMS4/PABPC1L/LRP5/GLIS2/PTPRU/GPRASP1/RETN/ZDHHC1/TGFA/RPS3/IQGAP1/MCTP2/TCIRG1/RIMS3/SLC29A1/VAMP5/OXCT1/HRAS/HSPB1/RPL29/HBB/ZNF423/NDRG4/CCL19/RAB37/DMD/SORCS2/GPC6/MX2/ABR/PLAUR/MYO7B/VEGFD/TBC1D8/SIRPA/CD2AP/RPS4X/TFDP1/PALM/RPL21/KCND3/TTK/TPP1/STX1A/MAGED1/CFTR/AOC1/LTBP2/TGFB3/PARD6A/SELP/RASGRP1/CIB1/KCNE4/GNS/RAP2B/AGT/FGF2/PTPN14/TYROBP/BTK/SYT7/ZDHHC9/ISLR/GAD1/HLA-F/CD177/FZD5/S100A9/JSRP1/KCNIP3/MYO1E/UGT8/LYZ/BMP7/SVIP/RPL12/ANXA5/STX19/ITIH3/SEC24C/PLXNA2/SIX1/EGFR/APRT/TUBB4A/DST/STX11/HK2/BSG/GPSM2/P2RY1/ITGAM/FPR1/SYK/MTCL1/APLP2/PRKCB/S100A12/HMGA1/SIGLEC14/RPS6/CNTNAP2/SH3PXD2B/MMP14/GOLT1A/CACNG4/PACSIN1/DLGAP5/CCR7/SLC2A3/ATP5F1D/SPTBN2/GPR68/HPCA/CD2/CLEC12A/CENPA/LILRB4/AP1S3/BAG3/PKIG/TUBA1C/RAB27A/DLG3/REEP2/EFR3B/SYTL1/ABCA1/CYBB/VWF/FUCA1/RRS1/RCC2/CACNA1D/ARHGEF16/F13A1/DPP7/SCN4B/PHETA2/NR4A3/MISP/DERL3/CORO1A/NR1D1/OLFM4/PIK3CD/LAIR1/NLGN4X/CTSW/SLCO4C1/MVB12B/CDCA5/CD47/GM2A/TAP1/BCL3/ATP11A/CDH1/NSG1/CHRM1/SYT11/TIMP2/CACNB3/TOR4A/GLUL/PRSS3/FYN/RPL8/PRSS2/F2R/MAPT/ENDOD1/SERPING1/PKIA/TINAGL1/PLK4/TRAM1L1/MX1/ATP8A1/NPC2"
"GO:0051651","GO:0051651","maintenance of location in cell",12,"12/1074","ARL2/CCL19/DMD/FGF2/S100A9/JSRP1/HK2/GPSM2/CCR7/CORO1A/BCL3/F2R"
"GO:0051674","GO:0051674","localization of cell",167,"167/1074","AKT3/VEGFA/ATP1B3/FAT1/RIN2/CHRD/STAT5A/CCL22/ELMO3/TWIST2/IGLV3-27/DYSF/CLDN1/PAK1/ITGAX/ABHD2/GSTP1/LRP5/PTPRU/CCL17/RHOJ/HRH1/MMP1/TNFRSF18/TMEM102/CCL13/ARHGAP24/CCL18/PTPRF/ROBO1/CLDN3/IQGAP1/PGF/DLL4/CXCR4/RAB25/CCL24/HRAS/HSPB1/NDRG4/S100A2/CCL19/GPC6/ANLN/ABR/KRT16/VEGFD/NAV1/ZAP70/TUBB2A/SIRPA/CD2AP/LPAR1/PTK7/FLT4/NFATC2/IGF1R/RRAS/SELP/CIB1/RAP2B/AGT/ASTN1/SEMA7A/FGF2/IGLV3-21/CXCR3/IGLV2-23/DPCD/SMIM22/MCC/LAMA4/CXADR/JAM2/CD177/S100A9/TUBB2B/MATN2/ATOH8/TGFBR3/POMGNT2/ITGB6/IL34/MPP1/PODN/BMP7/CXCL16/PLXNA2/SIX1/MDK/EGFR/IL27RA/CYP7B1/PLXNB2/DST/IGLC3/DCN/TPM1/BSG/CLEC7A/TMIGD3/P2RY1/ITGAM/SYK/ITGB5/DEPDC1B/LDB2/S100A12/CMKLR1/ICAM1/PLXNA3/MMP14/FOXE1/CD99/ITGA2/PTPRG/DCDC2/TNFSF12/CCR7/GPX1/RND1/CD2/IL16/CD48/EPS8/CCL20/CCL4/ACE/IGLV3-25/IGLC7/CENPV/COL3A1/LDLRAD4/STAP1/DAPK2/LMO4/S1PR1/RCC2/ARHGEF16/NANOS1/FSCN1/NR4A3/MISP/CORO1A/RGCC/ITGA9/PIK3CD/SPINT2/SEMA4B/IGFBP3/CD47/SEMA6B/CDH1/ZEB2/CORO6/DOCK10/GLUL/IGLV3-19/PRSS3/FYN/F2R/PBLD/FUT3/HOXA5/CD248/SPHK1/ATP8A1"
"GO:0051716","GO:0051716","cellular response to stimulus",493,"493/1074","IFI27L2/HIF3A/SIPA1L2/AKT3/RASL11A/VEGFA/DLK2/RIN2/GNG8/TSPAN5/TRIO/P2RX1/CHRD/AURKB/BRSK2/HIP1R/RGS11/TRAF4/LY6H/STYK1/WNK4/STAT5A/CCL22/HLA-DQA1/GBP6/DMPK/NCAPG2/UGT2B15/CES3/PJA2/IGLV3-27/BMPR1B/PDE5A/DYSF/RAB11FIP5/WNK2/NLGN2/LY96/CLDN1/MBP/CAPN5/PAK1/PCSK6/ITGAX/ABHD2/APLN/GSTP1/MAT2A/SHMT1/TFPI/LRP5/CBLN1/FLRT1/GLIS2/NFAT5/PTPRU/CCL17/RHOJ/GPRASP1/RETN/HRH1/MMP1/MUC6/SCX/ZYX/HNF1B/TNFRSF18/TMEM102/ARHGAP30/CCL13/APH1B/ARHGAP24/CCL18/PTPRF/ROBO1/ADRA1B/TRABD2B/MELK/HEYL/GABBR1/KLF15/TGFA/RPS3/NCAM1/IQGAP1/MCTP2/PGF/TCIRG1/PITPNM1/GADD45B/RASSF7/DLL4/CXCR4/SLC29A1/NPNT/PLA2G4F/OXCT1/CCL24/CD209/EPHB6/HRAS/HSPB1/MUC20/CASP10/CYP26B1/PAG1/HBB/ADCY9/FKBP4/ZNF423/NDRG4/ZMAT3/CCL19/DMD/SORCS2/GPC6/MX2/ABR/PLAUR/AVPR1A/ALCAM/VEGFD/AQP3/GABRB3/ZAP70/FAM83G/RALGAPA2/NPPC/DAPL1/IGLL5/IL17RD/CSRNP1/SIRPA/CD2AP/LPAR1/TFDP1/PALM/TWSG1/TMOD2/BMP8B/TTK/PTK7/FLT4/GUCY2C/TPP1/RUNDC3A/RNF43/NFATC2/STX1A/PER1/MAGED1/YPEL3/TGFB1I1/FURIN/FANCI/CYP11A1/IGF1R/CFTR/AOC1/CD38/LTBP2/TGFB3/CREB3L3/PARD6A/RRAS/IFI6/MPC1/SELP/NXN/RASGRP1/JAG2/USP18/CIB1/RARG/CES2/EGFL7/RNASEH2A/SOX2/RAP2B/AGT/SEMA7A/FGF2/PTPN14/TYROBP/IGLV3-21/CXCR3/IGLV2-23/BTK/SYT7/PDE2A/TNFRSF4/GPR37L1/RNF183/NETO2/TRERF1/LPAR3/CGNL1/MCC/SOSTDC1/CXADR/HLA-F/INAVA/CD177/SORBS2/GPR155/FZD5/ARHGAP25/S100A9/TFAP2A/SCT/NUCB2/IL7R/MATN2/ATOH8/JSRP1/RRAD/PLA2G10/TGFBR3/NME1/CSF3/RAPGEFL1/ITGB6/KCNIP3/IL34/THEMIS2/ERG/MYO1E/MPP1/LTBP4/SLA2/ADCY6/HNF4A/THPO/IL20RB/PCBP4/BMP7/IRAK3/AKR1B10/SVIP/S100A6/ANXA5/CXCL16/TCIM/FIBIN/PLXNA2/CCDC3/GNA15/PRDX5/SIX1/HSPA2/MDK/AMH/EGFR/APRT/IL27RA/CYP7B1/GPT/BDKRB2/RASAL3/WT1/PLXNB2/TLE1/DST/IGLC3/DCN/MICAL1/IGHV3-64/HK2/SPON2/FMO1/ANOS1/TPM1/GMDS/BSG/CLEC7A/JUNB/LY86/CHAC1/MDFI/GPSM2/TMIGD3/P2RY1/RSAD2/CMPK2/ITGAM/IL6ST/S1PR2/GRP/IL15RA/CTNND2/FBN1/TSHR/FPR1/SPINT1/SYK/CHD3/SOX7/CLIC3/KCNK2/APLP2/ADGRF5/ITGB5/DEPDC1B/PRKCB/LBH/PPIF/RASD1/S100A12/HMGA1/IER3/HLA-G/PIM1/RPS6/CMKLR1/ICAM1/PLXNA3/RGS1/SGK2/MYBL2/MMP14/GRB10/SELENOW/DOK5/CD69/PAX2/CACNG4/ITGA2/SOX11/PTPRG/RBMS3/CASTOR3/ARL6IP5/DCDC2/TNFSF12/DLGAP5/CCR7/TNK2/GUCY1B1/BCL2L12/MPZL1/DAPK1/GPX1/TMEM106A/RND1/SLFN11/SPTBN2/PPP1R13L/TNFAIP8L3/PSCA/GPR68/HPCA/CD2/IL16/ECEL1/NAT1/CHST11/KRT20/FMOD/TENM4/EPS8/CCL20/RTKN/FRAT2/CCL4/LILRB4/BTN3A2/CILP/CHCHD6/IGLV3-25/BTG2/IGLC7/BAG3/NPR2/COL3A1/MFAP4/CCDC68/LDLRAD4/STAP1/PKIG/DAPK2/CRABP1/DLG3/PCNA/FBXO17/ERN2/CDC42BPG/MTRNR2L12/FST/DIRAS2/ABCA1/NFIL3/S1PR1/CYBB/SLC38A2/GJB2/TMEM100/CD5/PHLDA3/RRS1/RCC2/CACNA1D/NPTX2/ARHGEF16/BIRC5/DNMT1/HBA2/CLIC1/F13A1/NDP/MCM6/FSCN1/TNFSF13/RACGAP1/ERFE/IRF4/RFC4/IGFBPL1/UBE2L6/BSPRY/NR4A3/HCN2/DERL3/CORO1A/NR1D1/YBX3/RGCC/ITGA9/ADGRL2/CHN1/CRYZ/PIK3CD/ALDH1A2/SPINT2/NLGN4X/SEMA4B/CHAF1A/MVB12B/CDCA5/IGFBP3/CD47/RELB/CMAHP/SEMA6B/MUCL1/RASGRP2/BCL3/GAL/RTN4R/RAC3/CDH1/ZEB2/NSG1/CXXC4/CHRM1/MAST4/SYT11/TIMP2/CACNB3/ARHGAP23/DOCK10/GLUL/IGLV3-19/FYN/WWC2/C1QL4/SCGB3A1/F2R/MAPT/FBXO27/PBLD/SESN3/TNKS1BP1/MUC3A/MAP3K6/ATP6V1C2/IL2RA/FOLR2/SVEP1/CNKSR1/ECHDC3/TNK1/FZD4/ZBTB4/WNT2/SPHK1/SMPDL3B/MX1/DUSP9/GMIP/GNG7/LAG3/GREM2/NEK6"
"GO:0055085","GO:0055085","transmembrane transport",110,"110/1074","ATP1B3/P2RX1/CYC1/SLC29A2/TSC22D3/ACACB/KCNJ3/WNK4/KCNK1/DYSF/MID1IP1/WNK2/NLGN2/SLC6A14/NIPAL1/SNAP25/SLC27A5/SLC7A2/PIP/KLF15/TCIRG1/SLC29A1/SLCO2A1/CCL19/DMD/AQP3/GABRB3/SLC22A23/KCND3/SLC16A4/SLCO4A1/SLC6A8/MFSD4A/RHCG/CFTR/MPC1/SLC24A3/KCNE4/AGT/FGF2/SLC35F2/SLC16A5/NETO2/GPR155/JSRP1/RRAD/KCNIP3/S100A6/HSPA2/NIPSNAP2/MFSD3/HK2/MFSD12/TMEM37/SLN/CLIC3/KCNK2/PRKCB/PPIF/SLC15A2/PIM1/SLCO3A1/SGK2/GRB10/CACNG4/ARL6IP5/TRPM8/CCR7/SLC2A3/SLC7A4/ATP5F1D/DAPK1/TMC4/CLIC5/HPCA/SLC25A42/SLC6A13/SLC4A7/DLG3/ABCA1/CYBB/SLC38A2/GJB2/SLC17A9/KCNJ15/CACNA1D/CLIC1/SLC47A1/ERFE/SCN4B/NR4A3/HCN2/CORO1A/ANO9/NIPAL4/SLC25A10/SLC43A2/SLCO4C1/TAP1/GAL/SLC49A3/CACNB3/FYN/F2R/ATP6V1C2/FOLR2/SLC26A9/TRAM1L1/GJC3/ATP8A1"
"GO:0060352","GO:0060352","cell adhesion molecule production",0,"0/1074",""
"GO:0061842","GO:0061842","microtubule organizing center localization",4,"4/1074","PLXNA2/GPSM2/DLGAP5/MISP"
"GO:0061919","GO:0061919","process utilizing autophagic mechanism",18,"18/1074","TCIRG1/HSPB1/DAPL1/FZD5/S100A9/SVIP/DCN/HK2/SYNPO2/MTCL1/LZTS1/DAPK1/BAG3/DAPK2/SYT11/MAPT/SESN3/ATP6V1C2"
"GO:0071554","GO:0071554","cell wall organization or biogenesis",0,"0/1074",""
"GO:0071840","GO:0071840","cellular component organization or biogenesis",380,"380/1074","TFCP2L1/ARVCF/AKT3/MYO5C/VEGFA/FAT1/RPS5/TRIO/AURKB/CTSZ/BRSK2/HIP1R/SPAG5/ACACB/ELMO3/COL11A1/DMPK/NCAPG2/SSH3/FHL3/RILP/BMPR1B/DYSF/MID1IP1/NLGN2/KIF2C/ARL2/CLDN1/MBP/PAK1/ITGAX/NID1/APLN/SNAP25/MAT2A/PABPC1L/SHMT1/LRP5/CBLN1/FLRT1/RHOJ/ASF1B/MMP1/SCX/ZDHHC1/ZYX/HNF1B/TMEM102/TPPP3/CCL13/ARHGAP24/PTPRF/ROBO1/TRABD2B/CLDN3/TGFA/RPS3/NCAM1/SERPINH1/IQGAP1/ARRDC4/TCIRG1/PITPNM1/RASSF7/CXCR4/KRT15/NPNT/RAB25/CCL24/EPHB6/HRAS/CYP26B1/FKBP4/NDRG4/CCL19/DMD/FBXL7/GPC6/MX2/ANLN/ABR/PLAUR/KRT14/KRT16/MYO7B/AVPR1A/ALCAM/CLDN2/GABRB3/NAV1/SERPINA5/TUBB2A/COL6A3/IGLL5/CHODL/PPFIBP1/CD2AP/LPAR1/TFDP1/PALM/LOXL1/TPPP/TMOD2/KCND3/MAP7D1/TTK/DNPH1/PTK7/RNF19A/TPP1/NFATC2/STX1A/PER1/FURIN/MFGE8/IGF1R/CFTR/CD38/TUBA3D/LTBP2/TGFB3/PARD6A/IFI6/SELP/TNNT1/CIB1/RARG/SOX2/AGT/SEMA7A/FGF2/TYROBP/SYT7/PDE2A/SMIM22/POF1B/TRERF1/RPLP0P6/LPAR3/CGNL1/LAMA4/CXADR/INAVA/JAM2/CD177/SORBS2/PDLIM3/FZD5/FOXF2/ARHGAP25/S100A9/TUBB2B/CAVIN2/SCT/IL7R/MATN2/CENPN/BTBD3/TPM4/PLA2G10/TGFBR3/NME1/CSF3/ENO3/ITGB6/MYO1E/LTBP4/UGT8/ADCY6/HNF4A/COBL/BMP7/IRAK3/HMGN5/SVIP/S100A6/RPL12/STX19/CXCL16/SEC24C/PLXNA2/MMP15/SIX1/HSPA2/NDUFS8/MDK/EGFR/NIPSNAP2/EFEMP2/TUBB4A/WT1/PLXNB2/COL27A1/TLE1/DST/STX11/IGLC3/DCN/MICAL1/IGHV3-64/HK2/ANOS1/TPM1/EMP3/BSG/CLEC7A/SYNPO2/KRT13/GPSM2/ITGAM/S1PR2/CTNND2/FBN1/SPINT1/SYK/CHD3/SLN/MTCL1/ITGB5/NES/TUBG2/PRKCB/LDB2/GRHL2/PPIF/HMGA1/HLA-G/RPS6/CNTNAP2/ICAM1/PLXNA3/SH3PXD2B/SGK2/MYBL2/MMP14/GRB10/DOK5/PAX2/WDR62/ITGA2/PTPRG/DCDC2/PACSIN1/DLGAP5/CCR7/TNK2/LZTS1/HAS3/ATP5F1D/MMP11/GPX1/RND1/KIFC2/SPTBN2/TNFAIP8L3/HPCA/CD2/HOPX/KRT20/FMOD/TENM4/EPS8/RTKN/CENPA/FRAT2/ACE/CHCHD6/BTG2/DMKN/IGLC7/BAG3/CENPV/COL3A1/MFAP4/WEE1/CCDC68/LDLRAD4/MMP10/LINGO1/STAP1/SDK2/TUBA1C/RAB27A/VCAN/DLG3/REEP2/PCNA/ERN2/CDC42BPG/LMO4/SYPL2/ABCA1/S1PR1/GRHL1/GJB2/VWF/PRELID3B/RRS1/RCC2/RAB5IF/BIRC5/DNMT1/NANOS1/FBLL1/NDP/MCM6/FSCN1/RACGAP1/DSCAML1/PHETA2/UQCC3/IRF4/RFC4/NCAM2/ABLIM2/IGFBPL1/NR4A3/CDHR5/MISP/CORO1A/SPAG4/RGCC/ITGA9/MRPS12/CHN1/CRYZ/TPSAB1/TTC36/PIK3CD/ALDH1A2/SPINT2/ANO9/NLGN4X/SEMA4B/PRR16/CHAF1A/CDCA5/IGFBP3/CD47/TCF4/TAP1/SEMA6B/RASGRP2/BCL3/ATP11A/SH3YL1/RTN4R/VSTM2L/RAC3/CDH1/ZEB2/NSG1/MAST4/SYT11/TIMP2/CACNB3/CORO6/DOCK10/GLUL/TMEM159/FYN/PRSS2/SCGB3A1/F2R/MAPT/LRRC56/TNKS1BP1/ATP6V1C2/FOLR2/PLK4/SVEP1/TRAM1L1/TNK1/FZD4/SPHK1/MX1/RFLNA/ATP8A1/NEK6/NPC2"
"GO:0090618","GO:0090618","DNA clamp unloading",0,"0/1074",""
"GO:0097194","GO:0097194","execution phase of apoptosis",4,"4/1074","RPS3/CASP10/ERN2/MTRNR2L12"
"GO:0097528","GO:0097528","execution phase of necroptosis",0,"0/1074",""
"GO:0098743","GO:0098743","cell aggregation",3,"3/1074","COL11A1/BMPR1B/MPZ"
"GO:0140029","GO:0140029","exocytic process",9,"9/1074","P2RX1/SNAP25/STX1A/CFTR/BTK/SYT7/STX19/STX11/SYK"
"GO:0140253","GO:0140253","cell-cell fusion",4,"4/1074","NFATC2/TYROBP/JAM2/SCGB3A1"
"GO:0140352","GO:0140352","export from cell",130,"130/1074","VEGFA/ATP1B3/MAOB/P2RX1/CTSZ/BRSK2/ICA1/MMRN1/DYSF/RAB11FIP5/MYRIP/NLGN2/ARL2/PAK1/PCSK6/ITGAX/APLN/SNAP25/GSTP1/RIMS4/LRP5/CBLN1/RETN/HNF1B/IQGAP1/MCTP2/TCIRG1/RIMS3/RAB25/OXCT1/HBB/RAB37/ABR/PLAUR/AVPR1A/VEGFD/SIRPA/CD2AP/KCND3/STX1A/FURIN/CFTR/AOC1/CD38/LTBP2/TGFB3/PARD6A/STEAP3/SELP/RASGRP1/OLFM2/KCNE4/GNS/RAP2B/AGT/TYROBP/BTK/SYT7/TNFRSF4/ISLR/GAD1/HLA-F/CD177/S100A9/SCT/PLA2G10/LTBP4/HNF4A/LYZ/SVIP/ANXA5/STX19/ITIH3/EGFR/APRT/STX11/MICAL1/P2RY1/RSAD2/ITGAM/GRP/FPR1/SYK/APLP2/PRKCB/S100A12/SLC15A2/SIGLEC14/SOX11/SLC2A3/TMEM106A/GPR68/CLEC12A/KRT20/RAB27A/SYTL1/ABCA1/CYBB/SLC38A2/VWF/SLC17A9/FUCA1/CACNA1D/F13A1/DPP7/NR4A3/CORO1A/NR1D1/RGCC/OLFM4/PIK3CD/LAIR1/CTSW/SLCO4C1/CD47/GM2A/GAL/ATP11A/SYT11/TIMP2/TOR4A/GLUL/PRSS3/PRSS2/F2R/ENDOD1/SERPING1/FZD4/ATP8A1/NPC2"
"GO:0140448","GO:0140448","signaling receptor ligand precursor processing",4,"4/1074","CTSZ/PCSK6/FURIN/ACE"
"GO:1990748","GO:1990748","cellular detoxification",11,"11/1074","GSTP1/HBB/NXN/S100A9/BMP7/AKR1B10/PRDX5/PIM1/SELENOW/GPX1/HBA2"
"GO:0043609","GO:0043609","regulation of carbon utilization",0,"0/1074",""
"GO:0006808","GO:0006808","regulation of nitrogen utilization",0,"0/1074",""
"GO:0019676","GO:0019676","ammonia assimilation cycle",1,"1/1074","GLUL"
"GO:0045847","GO:0045847","negative regulation of nitrogen utilization",0,"0/1074",""
"GO:0045848","GO:0045848","positive regulation of nitrogen utilization",0,"0/1074",""
"GO:0000728","GO:0000728","gene conversion at mating-type locus, DNA double-strand break formation",0,"0/1074",""
"GO:0000734","GO:0000734","gene conversion at mating-type locus, DNA repair synthesis",0,"0/1074",""
"GO:0000742","GO:0000742","karyogamy involved in conjugation with cellular fusion",0,"0/1074",""
"GO:0000743","GO:0000743","nuclear migration involved in conjugation with cellular fusion",0,"0/1074",""
"GO:0000752","GO:0000752","agglutination involved in conjugation with cellular fusion",0,"0/1074",""
